,FACILITY_ID,FACILITY_NAME_1,FIPS_1,COUNTY,NAICS_1,REPORTING_YEAR,UNIT_NAME_1,UNIT_TYPE,FUEL_TYPE_1,TIER,Capacity_1 (mmBtu/hr),FUEL_COM,FUEL_UNIT,ENERGY_COM_MMBtu,ENERGY_MMBtu_hr
13019,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 1,,Gas 1,,5.0,,,,
13021,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 1,,Gas 1,,5.0,,,,
13023,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 1,,Gas 1,,5.0,,,,
13025,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 1,,Gas 1,,5.0,,,,
13027,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 1,,Gas 1,,5.0,,,,
13029,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 1,,Gas 1,,5.0,,,,
13031,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 1,,Gas 1,,5.0,,,,
13033,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 1,,Gas 1,,5.0,,,,
13035,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 1,,Gas 1,,5.0,,,,
13037,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 1,,Gas 1,,5.0,,,,
13039,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 1,,Gas 1,,5.0,,,,
13041,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 1,,Gas 1,,5.0,,,,
13043,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 1,,Gas 1,,5.0,,,,
13045,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 1,,Gas 1,,5.0,,,,
13047,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 1,,Gas 1,,5.0,,,,
13049,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 1,,Gas 1,,5.0,,,,
13051,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 1,,Gas 1,,5.0,,,,
13053,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 1,,Gas 1,,5.0,,,,
13055,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 1,,Gas 1,,5.0,,,,
13057,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 1,,Gas 1,,5.0,,,,
13059,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 1,,Gas 1,,5.0,,,,
13061,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 1,,Gas 1,,5.0,,,,
13063,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 1,,Gas 1,,5.0,,,,
13065,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 1,,Gas 1,,5.0,,,,
13067,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 1,,Gas 1,,5.0,,,,
13069,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 1,,Gas 1,,5.0,,,,
13071,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 1,,Gas 1,,5.0,,,,
13073,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 1,,Gas 1,,5.0,,,,
12539,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 2,,Gas 1,,5.0,,,,
12564,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 2,,Gas 1,,5.0,,,,
12540,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 3,,Gas 1,,5.0,,,,
12565,,Cessna Aircraft Co Mid Continent,20173.0,,336.0,,Small Boilers 3,,Gas 1,,5.0,,,,
12596,,Cessna Aircraft Co Pawnee,20173.0,,336.0,,Small Boilers 3,,Gas 1,,5.0,,,,
12607,,Cessna Aircraft Co Pawnee,20173.0,,336.0,,Small Boilers 3,,Gas 1,,5.0,,,,
12618,,Cessna Aircraft Co Pawnee,20173.0,,336.0,,Small Boilers 3,,Gas 1,,5.0,,,,
12543,,G MFairfax,20209.0,,336.0,,SmlBoilers,,Gas 1,,5.0,,,,
12568,,G MFairfax,20209.0,,336.0,,SmlBoilers,,Gas 1,,5.0,,,,
12751,,Ford KY Truck,21185.0,,336.0,,Water Heaters .032 - .2 mmbtu / hr,,Gas 1,,5.0,,,,
12754,,Ford KY Truck,21185.0,,336.0,,Water Heaters .032 - .2 mmbtu / hr,,Gas 1,,5.0,,,,
12757,,Ford KY Truck,21185.0,,336.0,,Water Heaters .032 - .2 mmbtu / hr,,Gas 1,,5.0,,,,
12760,,Ford KY Truck,21185.0,,336.0,,Water Heaters .032 - .2 mmbtu / hr,,Gas 1,,5.0,,,,
12763,,Ford KY Truck,21185.0,,336.0,,Water Heaters .032 - .2 mmbtu / hr,,Gas 1,,5.0,,,,
12766,,Ford KY Truck,21185.0,,336.0,,Water Heaters .032 - .2 mmbtu / hr,,Gas 1,,5.0,,,,
12769,,Ford KY Truck,21185.0,,336.0,,Water Heaters .032 - .2 mmbtu / hr,,Gas 1,,5.0,,,,
12772,,Ford KY Truck,21185.0,,336.0,,Water Heaters .032 - .2 mmbtu / hr,,Gas 1,,5.0,,,,
12775,,Ford KY Truck,21185.0,,336.0,,Water Heaters .032 - .2 mmbtu / hr,,Gas 1,,5.0,,,,
12688,,Covalence,21213.0,,326.0,,Small boilers,,Gas 1,,5.0,,,,
12692,,Covalence,21213.0,,326.0,,Small boilers,,Gas 1,,5.0,,,,
12696,,Covalence,21213.0,,326.0,,Small boilers,,Gas 1,,5.0,,,,
12700,,Covalence,21213.0,,326.0,,Small boilers,,Gas 1,,5.0,,,,
12704,,Covalence,21213.0,,326.0,,Small boilers,,Gas 1,,5.0,,,,
12544,,Alcan Robards,21233.0,,331.0,,A2-001BoilA3-004BoilA4-044Boil4I-134FBoil,,Gas 1,,5.0,,,,
12569,,Alcan Robards,21233.0,,331.0,,A2-001BoilA3-004BoilA4-044Boil4I-134FBoil,,Gas 1,,5.0,,,,
12646,,Pharma&Upjohn1178,26077.0,,325.0,,<10MMBTU_BOILERS,,Gas 1,,5.0,,,,
12657,,Pharma&Upjohn1178,26077.0,,325.0,,<10MMBTU_BOILERS,,Gas 1,,5.0,,,,
12668,,Pharma&Upjohn1178,26077.0,,325.0,,<10MMBTU_BOILERS,,Gas 1,,5.0,,,,
12679,,Pharma&Upjohn1178,26077.0,,325.0,,<10MMBTU_BOILERS,,Gas 1,,5.0,,,,
12752,,Steelcase,26081.0,,337.0,,EUKWSMALL,,Gas 1,,5.0,,,,
12755,,Steelcase,26081.0,,337.0,,EUKWSMALL,,Gas 1,,5.0,,,,
12758,,Steelcase,26081.0,,337.0,,EUKWSMALL,,Gas 1,,5.0,,,,
12761,,Steelcase,26081.0,,337.0,,EUKWSMALL,,Gas 1,,5.0,,,,
12764,,Steelcase,26081.0,,337.0,,EUKWSMALL,,Gas 1,,5.0,,,,
12767,,Steelcase,26081.0,,337.0,,EUKWSMALL,,Gas 1,,5.0,,,,
12770,,Steelcase,26081.0,,337.0,,EUKWSMALL,,Gas 1,,5.0,,,,
12773,,Steelcase,26081.0,,337.0,,EUKWSMALL,,Gas 1,,5.0,,,,
12776,,Steelcase,26081.0,,337.0,,EUKWSMALL,,Gas 1,,5.0,,,,
12545,,Ford Dearborn,26163.0,,336.0,,Boilers-RougeSiteServices,,Gas 1,,5.0,,,,
12570,,Ford Dearborn,26163.0,,336.0,,Boilers-RougeSiteServices,,Gas 1,,5.0,,,,
12784,,Auto Alliance,26163.0,,336.0,,N0929,,Gas 1,,5.0,,,,
12789,,Auto Alliance,26163.0,,336.0,,N0929,,Gas 1,,5.0,,,,
12794,,Auto Alliance,26163.0,,336.0,,N0929,,Gas 1,,5.0,,,,
12799,,Auto Alliance,26163.0,,336.0,,N0929,,Gas 1,,5.0,,,,
12804,,Auto Alliance,26163.0,,336.0,,N0929,,Gas 1,,5.0,,,,
12809,,Auto Alliance,26163.0,,336.0,,N0929,,Gas 1,,5.0,,,,
12814,,Auto Alliance,26163.0,,336.0,,N0929,,Gas 1,,5.0,,,,
12819,,Auto Alliance,26163.0,,336.0,,N0929,,Gas 1,,5.0,,,,
12824,,Auto Alliance,26163.0,,336.0,,N0929,,Gas 1,,5.0,,,,
12829,,Auto Alliance,26163.0,,336.0,,N0929,,Gas 1,,5.0,,,,
12599,,Wausau Paper-Brainerd,27021.0,,322.0,,Water Heaters,,Gas 1,,5.0,,,,
12610,,Wausau Paper-Brainerd,27021.0,,322.0,,Water Heaters,,Gas 1,,5.0,,,,
12621,,Wausau Paper-Brainerd,27021.0,,322.0,,Water Heaters,,Gas 1,,5.0,,,,
12902,,Northup Grumann Ingalls,28059.0,,336.0,,SGB,,Gas 1,,5.0,,,,
12905,,Northup Grumann Ingalls,28059.0,,336.0,,SGB,,Gas 1,,5.0,,,,
12908,,Northup Grumann Ingalls,28059.0,,336.0,,SGB,,Gas 1,,5.0,,,,
12911,,Northup Grumann Ingalls,28059.0,,336.0,,SGB,,Gas 1,,5.0,,,,
12914,,Northup Grumann Ingalls,28059.0,,336.0,,SGB,,Gas 1,,5.0,,,,
12917,,Northup Grumann Ingalls,28059.0,,336.0,,SGB,,Gas 1,,5.0,,,,
12920,,Northup Grumann Ingalls,28059.0,,336.0,,SGB,,Gas 1,,5.0,,,,
12923,,Northup Grumann Ingalls,28059.0,,336.0,,SGB,,Gas 1,,5.0,,,,
12926,,Northup Grumann Ingalls,28059.0,,336.0,,SGB,,Gas 1,,5.0,,,,
12929,,Northup Grumann Ingalls,28059.0,,336.0,,SGB,,Gas 1,,5.0,,,,
12932,,Northup Grumann Ingalls,28059.0,,336.0,,SGB,,Gas 1,,5.0,,,,
12935,,Northup Grumann Ingalls,28059.0,,336.0,,SGB,,Gas 1,,5.0,,,,
12938,,Northup Grumann Ingalls,28059.0,,336.0,,SGB,,Gas 1,,5.0,,,,
12941,,Northup Grumann Ingalls,28059.0,,336.0,,SGB,,Gas 1,,5.0,,,,
12944,,Northup Grumann Ingalls,28059.0,,336.0,,SGB,,Gas 1,,5.0,,,,
13076,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13077,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13078,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13079,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13080,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13081,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13082,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13083,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13084,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13085,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13086,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13087,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13088,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13089,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13090,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13091,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13092,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13093,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13094,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13095,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13096,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13097,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13098,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13099,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13100,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13101,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13102,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13103,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13104,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13105,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13106,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13107,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13108,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13109,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13110,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13111,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13112,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13113,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13114,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13115,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13116,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13117,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
13118,,Mc Donnel Douglas St Louis,29189.0,,336.0,,1,,Gas 1,,5.0,,,,
12546,,Anheuser Busch,29510.0,,311.0,,Bldg. 181 Fulton PHW1400 Boilers,,Gas 1,,5.0,,,,
12571,,Anheuser Busch,29510.0,,311.0,,Bldg. 181 Fulton PHW1400 Boilers,,Gas 1,,5.0,,,,
12689,,Ferro Corp,34039.0,,331.0,,Water Heaters,,Gas 1,,5.0,,,,
12693,,Ferro Corp,34039.0,,331.0,,Water Heaters,,Gas 1,,5.0,,,,
12697,,Ferro Corp,34039.0,,331.0,,Water Heaters,,Gas 1,,5.0,,,,
12701,,Ferro Corp,34039.0,,331.0,,Water Heaters,,Gas 1,,5.0,,,,
12705,,Ferro Corp,34039.0,,331.0,,Water Heaters,,Gas 1,,5.0,,,,
12686,,Kodak Park,36055.0,,325.0,,"Kodak Park Site B-91, 95, 502, 514",,Gas 1,,5.0,,,,
12690,,Kodak Park,36055.0,,325.0,,"Kodak Park Site B-91, 95, 502, 514",,Gas 1,,5.0,,,,
12694,,Kodak Park,36055.0,,325.0,,"Kodak Park Site B-91, 95, 502, 514",,Gas 1,,5.0,,,,
12698,,Kodak Park,36055.0,,325.0,,"Kodak Park Site B-91, 95, 502, 514",,Gas 1,,5.0,,,,
12702,,Kodak Park,36055.0,,325.0,,"Kodak Park Site B-91, 95, 502, 514",,Gas 1,,5.0,,,,
12642,,Xerox Webster,36117.0,,333.0,,Small Xerox Boilers - EA Loop,,Gas 1,,5.0,,,,
12653,,Xerox Webster,36117.0,,333.0,,Small Xerox Boilers - EA Loop,,Gas 1,,5.0,,,,
12664,,Xerox Webster,36117.0,,333.0,,Small Xerox Boilers - EA Loop,,Gas 1,,5.0,,,,
12675,,Xerox Webster,36117.0,,333.0,,Small Xerox Boilers - EA Loop,,Gas 1,,5.0,,,,
12835,,Xerox Webster,36117.0,,333.0,,Small Xerox Boilers - PP,,Gas 1,,5.0,,,,
12837,,Xerox Webster,36117.0,,333.0,,Small Xerox Boilers - PP,,Gas 1,,5.0,,,,
12839,,Xerox Webster,36117.0,,333.0,,Small Xerox Boilers - PP,,Gas 1,,5.0,,,,
12841,,Xerox Webster,36117.0,,333.0,,Small Xerox Boilers - PP,,Gas 1,,5.0,,,,
12843,,Xerox Webster,36117.0,,333.0,,Small Xerox Boilers - PP,,Gas 1,,5.0,,,,
12845,,Xerox Webster,36117.0,,333.0,,Small Xerox Boilers - PP,,Gas 1,,5.0,,,,
12847,,Xerox Webster,36117.0,,333.0,,Small Xerox Boilers - PP,,Gas 1,,5.0,,,,
12849,,Xerox Webster,36117.0,,333.0,,Small Xerox Boilers - PP,,Gas 1,,5.0,,,,
12851,,Xerox Webster,36117.0,,333.0,,Small Xerox Boilers - PP,,Gas 1,,5.0,,,,
12853,,Xerox Webster,36117.0,,333.0,,Small Xerox Boilers - PP,,Gas 1,,5.0,,,,
12855,,Xerox Webster,36117.0,,333.0,,Small Xerox Boilers - PP,,Gas 1,,5.0,,,,
12600,,D SM,37013.0,,325.0,,Dyneema HWH1-5,,Gas 1,,5.0,,,,
12611,,D SM,37013.0,,325.0,,Dyneema HWH1-5,,Gas 1,,5.0,,,,
12622,,D SM,37013.0,,325.0,,Dyneema HWH1-5,,Gas 1,,5.0,,,,
12903,,Glaxo Smith Kline,37063.0,,325.0,,NGB,,Gas 1,,5.0,,,,
12906,,Glaxo Smith Kline,37063.0,,325.0,,NGB,,Gas 1,,5.0,,,,
12909,,Glaxo Smith Kline,37063.0,,325.0,,NGB,,Gas 1,,5.0,,,,
12912,,Glaxo Smith Kline,37063.0,,325.0,,NGB,,Gas 1,,5.0,,,,
12915,,Glaxo Smith Kline,37063.0,,325.0,,NGB,,Gas 1,,5.0,,,,
12918,,Glaxo Smith Kline,37063.0,,325.0,,NGB,,Gas 1,,5.0,,,,
12921,,Glaxo Smith Kline,37063.0,,325.0,,NGB,,Gas 1,,5.0,,,,
12924,,Glaxo Smith Kline,37063.0,,325.0,,NGB,,Gas 1,,5.0,,,,
12927,,Glaxo Smith Kline,37063.0,,325.0,,NGB,,Gas 1,,5.0,,,,
12930,,Glaxo Smith Kline,37063.0,,325.0,,NGB,,Gas 1,,5.0,,,,
12933,,Glaxo Smith Kline,37063.0,,325.0,,NGB,,Gas 1,,5.0,,,,
12936,,Glaxo Smith Kline,37063.0,,325.0,,NGB,,Gas 1,,5.0,,,,
12939,,Glaxo Smith Kline,37063.0,,325.0,,NGB,,Gas 1,,5.0,,,,
12942,,Glaxo Smith Kline,37063.0,,325.0,,NGB,,Gas 1,,5.0,,,,
12945,,Glaxo Smith Kline,37063.0,,325.0,,NGB,,Gas 1,,5.0,,,,
12601,,Freightliner Trucks,37159.0,,336.0,,Group 1,,Gas 1,,5.0,,,,
12612,,Freightliner Trucks,37159.0,,336.0,,Group 1,,Gas 1,,5.0,,,,
12623,,Freightliner Trucks,37159.0,,336.0,,Group 1,,Gas 1,,5.0,,,,
12733,,Navistar,39021.0,,336.0,,Small boilers,,Gas 1,,5.0,,,,
12735,,Navistar,39021.0,,336.0,,Small boilers,,Gas 1,,5.0,,,,
12737,,Navistar,39021.0,,336.0,,Small boilers,,Gas 1,,5.0,,,,
12739,,Navistar,39021.0,,336.0,,Small boilers,,Gas 1,,5.0,,,,
12741,,Navistar,39021.0,,336.0,,Small boilers,,Gas 1,,5.0,,,,
12743,,Navistar,39021.0,,336.0,,Small boilers,,Gas 1,,5.0,,,,
12745,,Navistar,39021.0,,336.0,,Small boilers,,Gas 1,,5.0,,,,
12747,,Navistar,39021.0,,336.0,,Small boilers,,Gas 1,,5.0,,,,
12687,,Ford Cleveland Casting,39035.0,,336.0,,Hot Water Heaters:  0.65 - 1.44 mmBtu/hr,,Gas 1,,5.0,,,,
12691,,Ford Cleveland Casting,39035.0,,336.0,,Hot Water Heaters:  0.65 - 1.44 mmBtu/hr,,Gas 1,,5.0,,,,
12695,,Ford Cleveland Casting,39035.0,,336.0,,Hot Water Heaters:  0.65 - 1.44 mmBtu/hr,,Gas 1,,5.0,,,,
12699,,Ford Cleveland Casting,39035.0,,336.0,,Hot Water Heaters:  0.65 - 1.44 mmBtu/hr,,Gas 1,,5.0,,,,
12703,,Ford Cleveland Casting,39035.0,,336.0,,Hot Water Heaters:  0.65 - 1.44 mmBtu/hr,,Gas 1,,5.0,,,,
12602,,Honda MA P,39041.0,,336.0,,FAC Boiler Group 1,,Gas 1,,5.0,,,,
12613,,Honda MA P,39041.0,,336.0,,FAC Boiler Group 1,,Gas 1,,5.0,,,,
12624,,Honda MA P,39041.0,,336.0,,FAC Boiler Group 1,,Gas 1,,5.0,,,,
12547,,Honda MA P,39041.0,,336.0,,FAC Boiler Group 2,,Gas 1,,5.0,,,,
12572,,Honda MA P,39041.0,,336.0,,FAC Boiler Group 2,,Gas 1,,5.0,,,,
12548,,Honda MA P,39041.0,,336.0,,PA Boiler Group 1,,Gas 1,,5.0,,,,
12573,,Honda MA P,39041.0,,336.0,,PA Boiler Group 1,,Gas 1,,5.0,,,,
12549,,Honda MA P,39041.0,,336.0,,PA Boiler Group 2,,Gas 1,,5.0,,,,
12574,,Honda MA P,39041.0,,336.0,,PA Boiler Group 2,,Gas 1,,5.0,,,,
12711,,Honda MM P,39041.0,,336.0,,Small Boilers,,Gas 1,,5.0,,,,
12714,,Honda MM P,39041.0,,336.0,,Small Boilers,,Gas 1,,5.0,,,,
12717,,Honda MM P,39041.0,,336.0,,Small Boilers,,Gas 1,,5.0,,,,
12720,,Honda MM P,39041.0,,336.0,,Small Boilers,,Gas 1,,5.0,,,,
12723,,Honda MM P,39041.0,,336.0,,Small Boilers,,Gas 1,,5.0,,,,
12726,,Honda MM P,39041.0,,336.0,,Small Boilers,,Gas 1,,5.0,,,,
12729,,Honda MM P,39041.0,,336.0,,Small Boilers,,Gas 1,,5.0,,,,
12858,,Honda MM P,39041.0,,336.0,,Small Water Heaters,,Gas 1,,5.0,,,,
12859,,Honda MM P,39041.0,,336.0,,Small Water Heaters,,Gas 1,,5.0,,,,
12860,,Honda MM P,39041.0,,336.0,,Small Water Heaters,,Gas 1,,5.0,,,,
12861,,Honda MM P,39041.0,,336.0,,Small Water Heaters,,Gas 1,,5.0,,,,
12862,,Honda MM P,39041.0,,336.0,,Small Water Heaters,,Gas 1,,5.0,,,,
12863,,Honda MM P,39041.0,,336.0,,Small Water Heaters,,Gas 1,,5.0,,,,
12864,,Honda MM P,39041.0,,336.0,,Small Water Heaters,,Gas 1,,5.0,,,,
12865,,Honda MM P,39041.0,,336.0,,Small Water Heaters,,Gas 1,,5.0,,,,
12866,,Honda MM P,39041.0,,336.0,,Small Water Heaters,,Gas 1,,5.0,,,,
12867,,Honda MM P,39041.0,,336.0,,Small Water Heaters,,Gas 1,,5.0,,,,
12868,,Honda MM P,39041.0,,336.0,,Small Water Heaters,,Gas 1,,5.0,,,,
12869,,Honda MM P,39041.0,,336.0,,Small Water Heaters,,Gas 1,,5.0,,,,
12643,,Cooper Tire Findlay,39063.0,,326.0,,Lochinbar Hot Water Heaters,,Gas 1,,5.0,,,,
12654,,Cooper Tire Findlay,39063.0,,326.0,,Lochinbar Hot Water Heaters,,Gas 1,,5.0,,,,
12665,,Cooper Tire Findlay,39063.0,,326.0,,Lochinbar Hot Water Heaters,,Gas 1,,5.0,,,,
12676,,Cooper Tire Findlay,39063.0,,326.0,,Lochinbar Hot Water Heaters,,Gas 1,,5.0,,,,
12785,,U SS Lorain,39093.0,,331.0,,Boilers,,Gas 1,,5.0,,,,
12790,,U SS Lorain,39093.0,,331.0,,Boilers,,Gas 1,,5.0,,,,
12795,,U SS Lorain,39093.0,,331.0,,Boilers,,Gas 1,,5.0,,,,
12800,,U SS Lorain,39093.0,,331.0,,Boilers,,Gas 1,,5.0,,,,
12805,,U SS Lorain,39093.0,,331.0,,Boilers,,Gas 1,,5.0,,,,
12810,,U SS Lorain,39093.0,,331.0,,Boilers,,Gas 1,,5.0,,,,
12815,,U SS Lorain,39093.0,,331.0,,Boilers,,Gas 1,,5.0,,,,
12820,,U SS Lorain,39093.0,,331.0,,Boilers,,Gas 1,,5.0,,,,
12825,,U SS Lorain,39093.0,,331.0,,Boilers,,Gas 1,,5.0,,,,
12830,,U SS Lorain,39093.0,,331.0,,Boilers,,Gas 1,,5.0,,,,
12541,,Ford Avon Lake1834,39093.0,,336.0,,Boilers and Hot Water Heaters 2.1-3.3 MMBTU/HR,,Gas 1,,5.0,,,,
12566,,Ford Avon Lake1834,39093.0,,336.0,,Boilers and Hot Water Heaters 2.1-3.3 MMBTU/HR,,Gas 1,,5.0,,,,
12550,,Johns Manville1860,39095.0,,327.0,,"B005, B007, B009, B014",,Gas 1,,5.0,,,,
12575,,Johns Manville1860,39095.0,,327.0,,"B005, B007, B009, B014",,Gas 1,,5.0,,,,
12551,,Johns Manville1861,39095.0,,327.0,,B00X,,Gas 1,,5.0,,,,
12576,,Johns Manville1861,39095.0,,327.0,,B00X,,Gas 1,,5.0,,,,
12732,,Alcoa,39109.0,,332.0,,Small Boilers,,Gas 1,,5.0,,,,
12734,,Alcoa,39109.0,,332.0,,Small Boilers,,Gas 1,,5.0,,,,
12736,,Alcoa,39109.0,,332.0,,Small Boilers,,Gas 1,,5.0,,,,
12738,,Alcoa,39109.0,,332.0,,Small Boilers,,Gas 1,,5.0,,,,
12740,,Alcoa,39109.0,,332.0,,Small Boilers,,Gas 1,,5.0,,,,
12742,,Alcoa,39109.0,,332.0,,Small Boilers,,Gas 1,,5.0,,,,
12744,,Alcoa,39109.0,,332.0,,Small Boilers,,Gas 1,,5.0,,,,
12746,,Alcoa,39109.0,,332.0,,Small Boilers,,Gas 1,,5.0,,,,
12554,,Precoat Metals Mc Keesport,42003.0,,332.0,,1,,Gas 1,,5.0,,,,
12579,,Precoat Metals Mc Keesport,42003.0,,332.0,,1,,Gas 1,,5.0,,,,
12871,,Carpenter Technology,42011.0,,331.0,,CT-1,,Gas 1,,5.0,,,,
12872,,Carpenter Technology,42011.0,,331.0,,CT-1,,Gas 1,,5.0,,,,
12873,,Carpenter Technology,42011.0,,331.0,,CT-1,,Gas 1,,5.0,,,,
12874,,Carpenter Technology,42011.0,,331.0,,CT-1,,Gas 1,,5.0,,,,
12875,,Carpenter Technology,42011.0,,331.0,,CT-1,,Gas 1,,5.0,,,,
12876,,Carpenter Technology,42011.0,,331.0,,CT-1,,Gas 1,,5.0,,,,
12877,,Carpenter Technology,42011.0,,331.0,,CT-1,,Gas 1,,5.0,,,,
12878,,Carpenter Technology,42011.0,,331.0,,CT-1,,Gas 1,,5.0,,,,
12879,,Carpenter Technology,42011.0,,331.0,,CT-1,,Gas 1,,5.0,,,,
12880,,Carpenter Technology,42011.0,,331.0,,CT-1,,Gas 1,,5.0,,,,
12881,,Carpenter Technology,42011.0,,331.0,,CT-1,,Gas 1,,5.0,,,,
12882,,Carpenter Technology,42011.0,,331.0,,CT-1,,Gas 1,,5.0,,,,
12883,,Carpenter Technology,42011.0,,331.0,,CT-1,,Gas 1,,5.0,,,,
12786,,A KSteel Butler,42019.0,,331.0,,Small Boilers / Water Heaters,,Gas 1,,5.0,,,,
12791,,A KSteel Butler,42019.0,,331.0,,Small Boilers / Water Heaters,,Gas 1,,5.0,,,,
