FacilityID,CombustorID_common,Date,Fuel_Number,Fuel,Fuel_Other,Fuel_Rate,Fuel_Rate_Unit,Fuel_Rate_Unit_Other,SourceTab,In Waste Inventory? Opt 4,Test Burning Waste? Opt 4
ALBoiseWhitePaperJackson,102-0001-Z013,8/29/2009,Fuel 3,No. 6 Residual oil,If other fuel type is selected please specify in this cell,112.4,Other: Please Explain,gallons/day,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/29/2009,Fuel 4,Biogas,If other fuel type is selected please specify in this cell,90500,Other: Please Explain,scf/day,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/30/2009,Fuel 1,Wood: Bark,If other fuel type is selected please specify in this cell,840,ton/day,,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/30/2009,Fuel 2,Dewatered combustible residues,If other fuel type is selected please specify in this cell,44.2,ton/day,,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/30/2009,Fuel 3,No. 6 Residual oil,If other fuel type is selected please specify in this cell,0,Other: Please Explain,gallons/day,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/30/2009,Fuel 4,Biogas,If other fuel type is selected please specify in this cell,78540,Other: Please Explain,scf/day,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/31/2009,Fuel 1,Wood: Bark,If other fuel type is selected please specify in this cell,877,ton/day,,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/31/2009,Fuel 2,Dewatered combustible residues,If other fuel type is selected please specify in this cell,46.2,ton/day,,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/31/2009,Fuel 3,No. 6 Residual oil,If other fuel type is selected please specify in this cell,21.1,Other: Please Explain,gallons/day,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/31/2009,Fuel 4,Biogas,If other fuel type is selected please specify in this cell,70180,Other: Please Explain,scf/day,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/4/2009,Fuel 1,Wood: Bark,If other fuel type is selected please specify in this cell,882.8,ton/day,,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/4/2009,Fuel 2,Dewatered combustible residues,If other fuel type is selected please specify in this cell,46.5,ton/day,,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/4/2009,Fuel 3,No. 6 Residual oil,If other fuel type is selected please specify in this cell,0,Other: Please Explain,gallons/day,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/4/2009,Fuel 4,Biogas,If other fuel type is selected please specify in this cell,84982,Other: Please Explain,scf/day,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/5/2009,Fuel 1,Wood: Bark,If other fuel type is selected please specify in this cell,891.1,ton/day,,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/5/2009,Fuel 2,Dewatered combustible residues,If other fuel type is selected please specify in this cell,46.9,ton/day,,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/5/2009,Fuel 3,No. 6 Residual oil,If other fuel type is selected please specify in this cell,0,Other: Please Explain,gallons/day,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/5/2009,Fuel 4,Biogas,If other fuel type is selected please specify in this cell,82587,Other: Please Explain,scf/day,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/6/2009,Fuel 1,Wood: Bark,If other fuel type is selected please specify in this cell,903.4,ton/day,,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/6/2009,Fuel 2,Dewatered combustible residues,If other fuel type is selected please specify in this cell,47.5,ton/day,,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/6/2009,Fuel 3,No. 6 Residual oil,If other fuel type is selected please specify in this cell,0,Other: Please Explain,gallons/day,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/6/2009,Fuel 4,Biogas,If other fuel type is selected please specify in this cell,83235,Other: Please Explain,scf/day,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/7/2009,Fuel 1,Wood: Bark,If other fuel type is selected please specify in this cell,863,ton/day,,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/7/2009,Fuel 2,Dewatered combustible residues,If other fuel type is selected please specify in this cell,45.4,ton/day,,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/7/2009,Fuel 3,No. 6 Residual oil,If other fuel type is selected please specify in this cell,0,Other: Please Explain,gallons/day,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/7/2009,Fuel 4,Biogas,If other fuel type is selected please specify in this cell,87926,Other: Please Explain,scf/day,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/8/2009,Fuel 1,Wood: Bark,If other fuel type is selected please specify in this cell,713.2,ton/day,,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/8/2009,Fuel 2,Dewatered combustible residues,If other fuel type is selected please specify in this cell,37.5,ton/day,,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/8/2009,Fuel 3,No. 6 Residual oil,If other fuel type is selected please specify in this cell,0,Other: Please Explain,gallons/day,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/8/2009,Fuel 4,Biogas,If other fuel type is selected please specify in this cell,41782,Other: Please Explain,scf/day,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/9/2009,Fuel 1,Wood: Bark,If other fuel type is selected please specify in this cell,665.8,ton/day,,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/9/2009,Fuel 2,Dewatered combustible residues,If other fuel type is selected please specify in this cell,35,ton/day,,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/9/2009,Fuel 3,No. 6 Residual oil,If other fuel type is selected please specify in this cell,669.1,Other: Please Explain,gallons/day,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,8/9/2009,Fuel 4,Biogas,If other fuel type is selected please specify in this cell,1274,Other: Please Explain,scf/day,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,9/1/2009,Fuel 1,Wood: Bark,If other fuel type is selected please specify in this cell,881.4,ton/day,,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,9/1/2009,Fuel 2,Dewatered combustible residues,If other fuel type is selected please specify in this cell,46.4,ton/day,,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,9/1/2009,Fuel 3,No. 6 Residual oil,If other fuel type is selected please specify in this cell,331,Other: Please Explain,gallons/day,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,9/1/2009,Fuel 4,Biogas,If other fuel type is selected please specify in this cell,69040,Other: Please Explain,scf/day,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,9/2/2009,Fuel 1,Wood: Bark,If other fuel type is selected please specify in this cell,815.3,ton/day,,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,9/2/2009,Fuel 2,Dewatered combustible residues,If other fuel type is selected please specify in this cell,42.9,ton/day,,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,9/2/2009,Fuel 3,No. 6 Residual oil,If other fuel type is selected please specify in this cell,267,Other: Please Explain,gallons/day,Fuel Feed,,
ALBoiseWhitePaperJackson,102-0001-Z013,9/2/2009,Fuel 4,Biogas,If other fuel type is selected please specify in this cell,14570,Other: Please Explain,scf/day,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,6/11/2009,Fuel 1,Wood: Bark,If other fuel type is selected please specify in this cell,400,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,6/11/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,27,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,6/11/2009,Fuel 3,Industrial Commercial or Municipal Sludge,If other fuel type is selected please specify in this cell,43.2,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,6/11/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,12,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,6/12/2009,Fuel 1,Wood: Bark,If other fuel type is selected please specify in this cell,445,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,6/12/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,29,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,6/12/2009,Fuel 3,Industrial Commercial or Municipal Sludge,If other fuel type is selected please specify in this cell,29.4,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,6/12/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,2,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,6/13/2009,Fuel 1,Wood: Bark,If other fuel type is selected please specify in this cell,407,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,6/13/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,29,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,6/13/2009,Fuel 3,Industrial Commercial or Municipal Sludge,If other fuel type is selected please specify in this cell,30,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,6/13/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,0,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,6/14/2009,Fuel 1,Wood: Bark,If other fuel type is selected please specify in this cell,463,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/10/2009,Fuel 3,Industrial Commercial or Municipal Sludge,If other fuel type is selected please specify in this cell,10.4,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/10/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,2,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/2/2009,Fuel 1,Wood: Bark,If other fuel type is selected please specify in this cell,454,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/2/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,0.05,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/2/2009,Fuel 3,Industrial Commercial or Municipal Sludge,If other fuel type is selected please specify in this cell,18.5,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/2/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,11,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/3/2009,Fuel 1,Wood: Bark,If other fuel type is selected please specify in this cell,526,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/3/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,39,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/3/2009,Fuel 3,Industrial Commercial or Municipal Sludge,If other fuel type is selected please specify in this cell,15.3,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/3/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,0,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/4/2009,Fuel 1,Wood: Bark,If other fuel type is selected please specify in this cell,498,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/4/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,49,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/4/2009,Fuel 3,Industrial Commercial or Municipal Sludge,If other fuel type is selected please specify in this cell,18.5,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/4/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,8,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/5/2009,Fuel 1,Wood: Bark,If other fuel type is selected please specify in this cell,582,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/5/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,56,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/5/2009,Fuel 3,Industrial Commercial or Municipal Sludge,If other fuel type is selected please specify in this cell,22.7,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/5/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,29,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/6/2009,Fuel 1,Wood: Bark,If other fuel type is selected please specify in this cell,520,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/6/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,50,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/6/2009,Fuel 3,Industrial Commercial or Municipal Sludge,If other fuel type is selected please specify in this cell,32.4,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/6/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,0,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/7/2009,Fuel 1,Wood: Bark,If other fuel type is selected please specify in this cell,434,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/7/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,43,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/7/2009,Fuel 3,Industrial Commercial or Municipal Sludge,If other fuel type is selected please specify in this cell,26.8,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/7/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,4,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/8/2009,Fuel 1,Wood: Bark,If other fuel type is selected please specify in this cell,482,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/8/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,49,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/8/2009,Fuel 3,Industrial Commercial or Municipal Sludge,If other fuel type is selected please specify in this cell,23.6,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/8/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,0,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/9/2009,Fuel 1,Wood: Bark,If other fuel type is selected please specify in this cell,491,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/9/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,52,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/9/2009,Fuel 3,Industrial Commercial or Municipal Sludge,If other fuel type is selected please specify in this cell,14.1,mmBtu/hr,,Fuel Feed,,
ALIPCourtland,No. 3 Combination Boiler / 11Cu301,7/9/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,1,mmBtu/hr,,Fuel Feed,,
ARAnthonyForestProducts,SN-12,8/31/2009,Fuel 1,Other solid: please explain,"Fuel used at AFP Urb is unspecified mix of Unadult timber (chips), Unadult lumber (sawdust, scrap), and Bark.",66,ton/day,,Fuel Feed,,
ARAnthonyForestProducts,SN-12,9/1/2009,Fuel 1,Other solid: please explain,"Fuel used at AFP Urb is unspecified mix of Unadult timber (chips), Unadult lumber (sawdust, scrap), and Bark.",64,ton/day,,Fuel Feed,,
ARAnthonyForestProducts,SN-12,9/10/2009,Fuel 1,Other solid: please explain,"Fuel used at AFP Urb is unspecified mix of Unadult timber (chips), Unadult lumber (sawdust, scrap), and Bark.",64,ton/day,,Fuel Feed,,
ARAnthonyForestProducts,SN-12,9/11/2009,Fuel 1,Other solid: please explain,"Fuel used at AFP Urb is unspecified mix of Unadult timber (chips), Unadult lumber (sawdust, scrap), and Bark.",64,ton/day,,Fuel Feed,,
ARAnthonyForestProducts,SN-12,9/12/2009,Fuel 1,Other solid: please explain,"Fuel used at AFP Urb is unspecified mix of Unadult timber (chips), Unadult lumber (sawdust, scrap), and Bark.",65,ton/day,,Fuel Feed,,
ARAnthonyForestProducts,SN-12,9/13/2009,Fuel 1,Other solid: please explain,"Fuel used at AFP Urb is unspecified mix of Unadult timber (chips), Unadult lumber (sawdust, scrap), and Bark.",65,ton/day,,Fuel Feed,,
ARAnthonyForestProducts,SN-12,9/14/2009,Fuel 1,Other solid: please explain,"Fuel used at AFP Urb is unspecified mix of Unadult timber (chips), Unadult lumber (sawdust, scrap), and Bark.",70,ton/day,,Fuel Feed,,
ARAnthonyForestProducts,SN-12,9/15/2009,Fuel 1,Other solid: please explain,"Fuel used at AFP Urb is unspecified mix of Unadult timber (chips), Unadult lumber (sawdust, scrap), and Bark.",71,ton/day,,Fuel Feed,,
ARAnthonyForestProducts,SN-12,9/16/2009,Fuel 1,Other solid: please explain,"Fuel used at AFP Urb is unspecified mix of Unadult timber (chips), Unadult lumber (sawdust, scrap), and Bark.",66,ton/day,,Fuel Feed,,
ARAnthonyForestProducts,SN-12,9/17/2009,Fuel 1,Other solid: please explain,"Fuel used at AFP Urb is unspecified mix of Unadult timber (chips), Unadult lumber (sawdust, scrap), and Bark.",65,ton/day,,Fuel Feed,,
ARAnthonyForestProducts,SN-12,9/18/2009,Fuel 1,Other solid: please explain,"Fuel used at AFP Urb is unspecified mix of Unadult timber (chips), Unadult lumber (sawdust, scrap), and Bark.",63,ton/day,,Fuel Feed,,
ARAnthonyForestProducts,SN-12,9/19/2009,Fuel 1,Other solid: please explain,"Fuel used at AFP Urb is unspecified mix of Unadult timber (chips), Unadult lumber (sawdust, scrap), and Bark.",74,ton/day,,Fuel Feed,,
ARAnthonyForestProducts,SN-12,9/2/2009,Fuel 1,Other solid: please explain,"Fuel used at AFP Urb is unspecified mix of Unadult timber (chips), Unadult lumber (sawdust, scrap), and Bark.",71,ton/day,,Fuel Feed,,
ARAnthonyForestProducts,SN-12,9/20/2009,Fuel 1,Other solid: please explain,"Fuel used at AFP Urb is unspecified mix of Unadult timber (chips), Unadult lumber (sawdust, scrap), and Bark.",70,ton/day,,Fuel Feed,,
ARAnthonyForestProducts,SN-12,9/21/2009,Fuel 1,Other solid: please explain,"Fuel used at AFP Urb is unspecified mix of Unadult timber (chips), Unadult lumber (sawdust, scrap), and Bark.",49,ton/day,,Fuel Feed,,
ARAnthonyForestProducts,SN-12,9/22/2009,Fuel 1,Other solid: please explain,"Fuel used at AFP Urb is unspecified mix of Unadult timber (chips), Unadult lumber (sawdust, scrap), and Bark.",58,ton/day,,Fuel Feed,,
ARAnthonyForestProducts,SN-12,9/23/2009,Fuel 1,Other solid: please explain,"Fuel used at AFP Urb is unspecified mix of Unadult timber (chips), Unadult lumber (sawdust, scrap), and Bark.",61,ton/day,,Fuel Feed,,
ARAnthonyForestProducts,SN-12,9/24/2009,Fuel 1,Other solid: please explain,"Fuel used at AFP Urb is unspecified mix of Unadult timber (chips), Unadult lumber (sawdust, scrap), and Bark.",56,ton/day,,Fuel Feed,,
ARAnthonyForestProducts,SN-12,9/25/2009,Fuel 1,Other solid: please explain,"Fuel used at AFP Urb is unspecified mix of Unadult timber (chips), Unadult lumber (sawdust, scrap), and Bark.",59,ton/day,,Fuel Feed,,
