state,fips,county,eis_facility_id,company_name,site_name,naics_code,zip_code,eis_unit_id,unit_type,unit_description,design_capacity,design_capacity_uom,eis_process_id,process_description,calc_data_year,naics_sub,cap_mmbtuhr,fuel_type,data_source
MA,25009,Essex,7718711,BOSTIK INC,BOSTIK INCORPORATED,325520,01949-0000,110305813,Boiler,boiler #7c - weil mclain,4.33,E6BTU/HR,156110714,natural gas,,325,4.33,natural gas,NEI
OH,39011,Auglaize,8119111,Na,G. A. Wintzer & Son Company (0306020008),311613,45895,5513713,Boiler,"boiler no. 1: 30.0 mmbtu/hr boiler - no. 2 fuel oil, no. 6 fuel oil, natural gas, biofuel (organ...",30.0,E6BTU/HR,100640814,ng burned to make steam for process,,311,30.0,fuel oil,NEI
OH,39011,Auglaize,8119111,Na,G. A. Wintzer & Son Company (0306020008),311613,45895,5513813,Boiler,"boiler no. 2: 72.0 mmbtu/hr boiler - no. 2 fuel oil, no. 6 fuel oil, natural gas, biofuel (organ...",72.0,E6BTU/HR,100640914,ng burned to make steam for process,,311,72.0,fuel oil,NEI
OH,39039,Defiance,7921811,,GM Defiance Casting Operations (0320010001),331511,43512,3153913,Boiler,"cupola #6e (plant 2w), hot blast heater, electric induction holding furnace -  and iron troughs",69.8,E6BTU/HR,100646614,nan,,331,69.8,,NEI
OH,39039,Defiance,7921811,,GM Defiance Casting Operations (0320010001),331511,43512,73620113,Boiler,core oven,13.5,E6BTU/HR,100650914,nan,2017.0,331,13.5,,NEI
OH,39043,Erie,9262511,,CertainTeed Corp. (0322000017),324122,44846,55257013,Boiler,line no. 2 hot filler system (modification of pti no. 03-08992),9.0,E6BTU/HR,100659114,eq140 natural gas combustion emissions accounted for under p105,,324,9.0,natural gas,NEI
OH,39063,Hancock,8006211,,ADM-Fostoria (0332020187),311224,44830,5032413,Boiler,cleaver brooks boiler #2 - 69 mmbtu/hr - natural gas / no. 2 fuel oil / no. 6 fuel oil / vegetab...,69.0,E6BTU/HR,100674914,cleaver brooks - natural gas,,311,69.0,fuel oil,NEI
OH,39063,Hancock,8006211,,ADM-Fostoria (0332020187),311224,44830,73633213,Boiler,keeler boiler #3 - 104.3 mmbtu/hr - natural gas / no. 2 fuel oil / no. 6 fuel oil / biofuel (veg...,104.0,E6BTU/HR,100675014,keeler - natural gas,,311,104.0,fuel oil,NEI
OH,39063,Hancock,8006211,,ADM-Fostoria (0332020187),311224,44830,5031613,Boiler,"column dryer for soybean drying - 5000 bushel/hour, with enclosed conveying",40.0,E6BTU/HR,100675114,gas burner for column dryer,,311,40.0,,NEI
OH,39077,Huron,8289911,,Bunge N.A. (0339010005),311224,44811,222713,Boiler,32 mmbtu/hr natural gas-fired boiler,32.0,E6BTU/HR,100678214,nan,,311,32.0,natural gas,NEI
OH,39077,Huron,8289911,,Bunge N.A. (0339010005),311224,44811,222213,Boiler,"119 mmbtu/hr (95,000 lbs/hr) natural gas-fired boiler",119.0,E6BTU/HR,100678314,nan,,311,119.0,natural gas,NEI
OH,39077,Huron,8289911,,Bunge N.A. (0339010005),311224,44811,219213,Boiler,91.2 mmbtu/hr natural gas-fired boiler,91.2,E6BTU/HR,100678414,nan,,311,91.2,natural gas,NEI
OH,39077,Huron,9288411,,Pepperidge Farm Inc. (0339030011),313220,44890,55777413,Boiler,3.14 tons per hour commercial bakery production line (cracker line no 4) with direct-fired natur...,11.3,E6BTU/HR,100680414,line 4 gas burners,,313,11.3,,NEI
OH,39077,Huron,9288411,,Pepperidge Farm Inc. (0339030011),313220,44890,55777713,Boiler,commercial bakery production line (cracker line no 5) for yeast leavened products with 9.6 mmbtu...,9.6,E6BTU/HR,100680714,line 5 gas burners,,313,9.6,,NEI
OH,39077,Huron,9288411,,Pepperidge Farm Inc. (0339030011),313220,44890,55777813,Boiler,1.87 tons per hour commercial bakery production line (cracker line no 6) with direct-fired natur...,8.8,E6BTU/HR,100680814,line 6 gas burners,,313,8.8,,NEI
NC,37071,Gaston,13457011,"Bimbo Bakeries USA, Inc.","Bimbo Bakeries USA, Inc. - Gastonia",311812,28054,75162113,Boiler,natural gas-fired boiler (4.2 million btu per hour maximum heat input rate),0.01,E6BTU/HR,101483314,combustion of natural gas in boiler,,311,4.2,natural gas,NEI
NC,37071,Gaston,13457011,"Bimbo Bakeries USA, Inc.","Bimbo Bakeries USA, Inc. - Gastonia",311812,28054,75162313,Boiler,natural gas-fired boiler (5.2 million btu per hour maximum heat input rate),0.01,E6BTU/HR,101483614,combustion of natural gas in boiler.,,311,5.2,natural gas,NEI
NC,37193,Wilkes,13457311,"Woodpecker Partners, LLC","Woodpecker Partners, LLC",321999,28659,75163813,Boiler,wood-fired boiler (9.0 million btu per hour maximum heat input capacity),9.0,E6BTU/HR,101484214,wood-fired boiler 9.0 mm btu per hr,,321,9.0,biomass,NEI
NC,37027,Caldwell,7975011,"CSP Composites, LLC",Continental Structural Plastics - Lenoir,32613,28645,75196213,Boiler,boilers,0.01,E6BTU/HR,101488814,"boilers, natural gas combustion",,326,0.01,natural gas,NEI
NC,37159,Rowan,8508311,"CSP Composites, LLC",Continental Structural Plastics - Salisbury,326199,28147,75199413,Boiler,natural gas combustion,0.01,E6BTU/HR,101489114,ng fired boilers and ovens,,326,0.01,natural gas,NEI
NC,37051,Cumberland,8073211,"Cargill, Inc.","Cargill, Inc. - Fayetteville",311224,28312,75200913,Boiler,natural gas/ landfill gas-fired boiler (9.9 million btu per hour heat input) [mact ddddd; .1109 case,9.9,E6BTU/HR,101489514,natural gas firing,,311,9.9,natural gas,NEI
NC,37051,Cumberland,8073211,"Cargill, Inc.","Cargill, Inc. - Fayetteville",311224,28312,75201013,Boiler,landfill gas and natural gas-fired boiler (53 million btu per hour heat input for landfill gas and 9,53.0,E6BTU/HR,101489714,os59/natural gas,,311,53.0,natural gas,NEI
NC,37003,Alexander,13458011,Carpenter Company,Carpenter Company - Taylorsville Plant,32614,28681,75231513,Boiler,"no. 2 fuel oil-fired boiler (5.23 million btu/hour maximum heat input) subject to 40 cfr part 63, su",0.01,E6BTU/HR,101495214,heat plant,,326,63.0,fuel oil,NEI
NC,37045,Cleveland,13458211,"Case Farms, LLC","Case Farms, LLC - Feed Mill",311119,28150,75235713,Boiler,natural gas/no. 2 fuel oil-fired boiler (12.5 million btu per hour maximum rated heat input),0.01,E6BTU/HR,101497414,fuel oil fired in boiler,2013.0,311,12.5,fuel oil,NEI
NC,37037,Chatham,8430511,"Southern Veneer Specialty Products, LLC","Southern Veneer Specialty Products, LLC - Moncure",321212,27559,1453113,Boiler,veneer dryers and heat source (wood burner),0.01,E6BTU/HR,101509114,"veneer dryers and heat source (wood burner) lbs/sf, (softwood)",,321,0.01,biomass,NEI
NC,37057,Davidson,13458811,"Mohawk Industries, Inc.","Unilin Flooring NC, LLC - Thomasville Facility",322220,27360,75310013,Boiler,miscellaneous operations: natural gas/no. 2 fuel oil-fired boiler (23.88 million btu per hour maximu,23.9,E6BTU/HR,101513914,natural gas emissions from the boiler,,322,23.9,fuel oil,NEI
NC,37023,Burke,8477211,"Meridian Specialty Yarn Group, Inc.","Meridian Specialty Yarn Group, Inc. - Valdese Plant",313310,28690,75319713,Boiler,one natural gas/no. 2 fuel oil-fired boiler (40.3 million btu per hour maximum heat input rate),40.3,E6BTU/HR,101516114,new gas fired boiler firing natural gas,,313,40.3,fuel oil,NEI
NC,37081,Guilford,7938211,Vertellus Greensboro LLC,Vertellus Greensboro LLC,325199,27403,75321813,Boiler,steam boilers,0.01,E6BTU/HR,101517914,natural gas,,325,0.01,natural gas,NEI
MN,27123,Ramsey,8161511,3M,3M - Administrative Offices - Maplewood,322220,55144,79638913,Boiler,ng boiler 278 - boiler,2.0,E6BTU/HR,102840314,natural gas,,322,2.0,natural gas,NEI
MN,27123,Ramsey,8161511,3M,3M - Administrative Offices - Maplewood,322220,55144,79639013,Boiler,ng boiler 278 - boiler,2.0,E6BTU/HR,102840414,natural gas,,322,2.0,natural gas,NEI
MN,27123,Ramsey,8161511,3M,3M - Administrative Offices - Maplewood,322220,55144,79639113,Boiler,ng boiler 278 - boiler,2.0,E6BTU/HR,102840514,natural gas,,322,2.0,natural gas,NEI
MN,27139,Scott,6949711,,CertainTeed Corp,324122,55379,79665013,Boiler,line #3 hot oil heater,13.1,E6BTU/HR,102889714,natural gas,,324,13.1,fuel oil,NEI
MN,27139,Scott,6949711,,CertainTeed Corp,324122,55379,79665913,Boiler,asphalt heater no. 4,0.01,E6BTU/HR,102890614,natural gas,,324,0.01,natural gas,NEI
KY,21019,Boyd,7331911,Na,Marathon Petroleum Co LLC - Catlettsburg Refining,32411,41129,82962913,Boiler,"b012, 1-09-b-08 boiler date of construction: 1972",0.01,E6BTU/HR,107057014,"1-9-b-8, #8  boiler",,324,0.01,,NEI
KY,21093,Hardin,5153211,Na,Metalsa Structural Products Inc,336211,42701,73379413,Boiler,"ep10, 11, 17-19 hydroform process  u line: n.g. co",0.01,E6BTU/HR,107710414,pre & post form wash burners,,336,0.01,,NEI
KY,21093,Hardin,5153211,Na,Metalsa Structural Products Inc,336211,42701,73378513,Boiler,ecoat line : n.g. boiler,0.01,E6BTU/HR,107711814,ecoat line boiler,,336,0.01,,NEI
KY,21093,Hardin,5153211,Na,Metalsa Structural Products Inc,336211,42701,73379513,Boiler,"ep 30, 31, 35, 40, 41, 45 hydroform process  p lin",0.01,E6BTU/HR,107712314,pre & post form wash burners,,336,0.01,,NEI
KY,21093,Hardin,5153211,Na,Metalsa Structural Products Inc,336211,42701,73379613,Boiler,metoke line : n.g. wash burner,0.01,E6BTU/HR,107713914,metoke line bwash burner,,336,0.01,,NEI
KY,21169,Metcalfe,13685911,,James Ritter Lumber Co,321113,42166,83034313,Boiler,wood-fired boiler,0.01,E6BTU/HR,107717414,wood-fired boiler,,321,0.01,biomass,NEI
KY,21183,Ohio,13686011,,Daicel Safety Technologies America LLC,325920,42320,83035313,Boiler,boiler #1 (cleaver brooks ic700-250-150st) natura,0.01,E6BTU/HR,107719114,boiler #1,,325,0.01,,NEI
KY,21183,Ohio,13686011,,Daicel Safety Technologies America LLC,325920,42320,83035413,Boiler,boiler #2 (cleaver brooks ic700-250-150st) natura,0.01,E6BTU/HR,107719214,boiler #2,,325,0.01,,NEI
TN,47157,Shelby,12569611,Nucor Corporation,Nucor Steel Memphis Inc.,331110,38109,68488213,Boiler,boiler,0.01,E6BTU/HR,116964314,nan,,331,0.01,,NEI
TN,47157,Shelby,10693611,,"Ktg-Usa, Inc.",322291,38107,86734613,Boiler,natural gas boiler #5,0.01,E6BTU/HR,117038914,nan,,322,0.01,natural gas,NEI
TN,47157,Shelby,5706111,Na,PMC Biogenix (formerly Crompton Corporation/ Enenco),325992,38108,86738613,Boiler,nan,0.01,E6BTU/HR,117040314,nan,,325,0.01,,NEI
TN,47157,Shelby,4963911,,E  I  Dupont De Nemours & Company  Inc,325180,38127,30058913,Boiler,powerhouse boiler #1,0.01,E6BTU/HR,117330414,natural gas fired,,325,0.01,natural gas,NEI
TN,47157,Shelby,4963911,,E  I  Dupont De Nemours & Company  Inc,325180,38127,30059413,Boiler,powerhouse boiler #2,0.01,E6BTU/HR,117330614,natural gas fired,,325,0.01,natural gas,NEI
TN,47157,Shelby,4963911,,E  I  Dupont De Nemours & Company  Inc,325180,38127,30059513,Boiler,powerhouse boiler #3,0.01,E6BTU/HR,117330814,natural gas fired,,325,0.01,natural gas,NEI
TN,47157,Shelby,4963911,,E  I  Dupont De Nemours & Company  Inc,325180,38127,30060713,Boiler,powerhouse boiler #4,0.01,E6BTU/HR,117331014,natural gas fired,,325,0.01,natural gas,NEI
OH,39041,Delaware,7985611,,Liberty Casting Co (0121010003),331511,43015,86211913,Boiler,7 ladle preheaters,4.5,E6BTU/HR,117047014,fuel burning associated with ladle heating,2017.0,331,4.5,,NEI
MA,25017,Middlesex,4054311,EMC CORP,EMC CORPORATION,334112,01748-0000,87374713,Boiler,boiler 1 -hydrotherm mr-2100-bpv- natural gas,14.7,E6BTU/HR,118424014,boiler 1 - hydrotherm mr-2100-bpv   natural gas,,334,14.7,natural gas,NEI
MA,25005,Bristol,7235211,METALOR TECHNOLOGIES USA,METALOR TECHNOLOGIES USA,331492,02703-0000,87381113,Boiler,columbia boiler,2.1,E6BTU/HR,118431114,natural gas,,331,2.1,natural gas,NEI
MA,25005,Bristol,7235211,METALOR TECHNOLOGIES USA,METALOR TECHNOLOGIES USA,331492,02703-0000,87381213,Boiler,hot water heaters,0.758,E6BTU/HR,118431214,natural gas,,331,0.758,natural gas,NEI
MA,25005,Bristol,7235211,METALOR TECHNOLOGIES USA,METALOR TECHNOLOGIES USA,331492,02703-0000,87381513,Boiler,boiler #1- cleaver brooks,3.35,E6BTU/HR,118432814,boiler #1- cleaver brooks refine rm  natural gas,,331,3.35,natural gas,NEI
MA,25027,Worcester,7886911,SAINT GOBAIN ABRASIVES AND CERAMICS AND PLASTICS,ST GOBAIN ABRASIVES INC,327420,01606-0000,87386813,Boiler,boiler #6-riley stoker b23576 triple fuel eu523-01,226.0,E6BTU/HR,118438614,boiler #6-riley b2356    natural gas  eu523-01,,327,226.0,natural gas,NEI
MA,25027,Worcester,7886911,SAINT GOBAIN ABRASIVES AND CERAMICS AND PLASTICS,ST GOBAIN ABRASIVES INC,327420,01606-0000,87392213,Boiler,boiler #5-riley stoker b1748  dual fuel  eu523-02c,67.0,E6BTU/HR,118445614,boiler #5-riley b1748    natural gas  eu523-02c,,327,67.0,natural gas,NEI
MA,25027,Worcester,7886911,SAINT GOBAIN ABRASIVES AND CERAMICS AND PLASTICS,ST GOBAIN ABRASIVES INC,327420,01606-0000,87392613,Boiler,boiler #1-riley stoker b1251  dual fuel  eu523-02a,67.0,E6BTU/HR,118449614,boiler #1-riley b1251    natural gas  eu523-02a,,327,67.0,natural gas,NEI
MA,25027,Worcester,7886911,SAINT GOBAIN ABRASIVES AND CERAMICS AND PLASTICS,ST GOBAIN ABRASIVES INC,327420,01606-0000,87392713,Boiler,boiler #2-riley stoker b125-2  dual fuel eu523-02b,67.0,E6BTU/HR,118449714,boiler #2-riley b1251    natural gas  eu523-02b,,327,67.0,natural gas,NEI
MA,25013,Hampden,5920111,CARTAMUNDI EAST LONGMEADOW LLC,CARTAMUNDI EAST LONGMEADOW LLC,322299,01028-0000,87405513,Boiler,boiler #1-cleaver brooks cb764-200    dual fuel,8.38,E6BTU/HR,118465014,boiler #1-cleaver brooks cb764-200   natural gas,,322,8.38,natural gas,NEI
MA,25013,Hampden,5920111,CARTAMUNDI EAST LONGMEADOW LLC,CARTAMUNDI EAST LONGMEADOW LLC,322299,01028-0000,87405613,Boiler,boiler #2-cleaver brooks cb200x238 #2 oil,9.95,E6BTU/HR,118465214,boiler #2-cleaver brooks cb657-250 #2 oil,2016.0,322,9.95,fuel oil,NEI
MA,25013,Hampden,5920111,CARTAMUNDI EAST LONGMEADOW LLC,CARTAMUNDI EAST LONGMEADOW LLC,322299,01028-0000,87405713,Boiler,boiler #3-cleaver brooks cb400-200 gas,8.37,E6BTU/HR,118465314,boiler #3-cleaver brooks cb400-200  #2 oil,,322,8.37,fuel oil,NEI
MA,25009,Essex,6522011,APPLIED MATERIALS,APPLIED MATERIALS INC,333242,01930-0000,87769913,Boiler,boiler #ph2-cleaver brooks cb700-100  4.185 mmbtu,4.18,E6BTU/HR,119101614,boiler ph2-cleaver brooks cb700-100  natural gas,,333,4.18,natural gas,NEI
MA,25009,Essex,6522011,APPLIED MATERIALS,APPLIED MATERIALS INC,333242,01930-0000,87769813,Boiler,boiler ph1-cleaver brooks cb700-100  4.185 mmbtu,4.18,E6BTU/HR,119101514,boiler ph1-cleaver brooks cb700-100  natural gas,,333,4.18,natural gas,NEI
MA,25009,Essex,6522011,APPLIED MATERIALS,APPLIED MATERIALS INC,333242,01930-0000,87770113,Boiler,boiler #1-cleaver brooks cb08-200-100a  natural ga,4.18,E6BTU/HR,119101914,boiler #1-c brooks cb-08-200-100a    natural gas,,333,4.18,natural gas,NEI
MA,25027,Worcester,8159311,ALLEGRO MICROSYSTEMS,CHACHARONE PROPERTIES,334413,01606-0000,87777213,Boiler,boiler no 2-cleaver brooks cb655-300  dual fuel,15.0,E6BTU/HR,119116214,boiler no 2-cleaver brooks cb655-350    no 4 oil-1,2016.0,334,15.0,fuel oil,NEI
MA,25027,Worcester,8159311,ALLEGRO MICROSYSTEMS,CHACHARONE PROPERTIES,334413,01606-0000,87777813,Boiler,boiler no 1-cleaver brooks cb655-350  dual fuel,15.0,E6BTU/HR,119117914,boiler no 1-cleaver brooks cb655-350    #4 oil-1s,2016.0,334,15.0,fuel oil,NEI
MA,25009,Essex,5710211,HOOD COATINGS,HOOD COATINGS,313320,01833-0000,87778313,Boiler,boiler #1-superior #7385     natural gas,3.0,E6BTU/HR,119118814,boiler #1-superior #7385              natural gas,,313,3.0,natural gas,NEI
MA,25025,Suffolk,7239811,"GAMBLE, PROCTER AND",GILLETTE COMPANY LLC THE,332215,02127-0000,87779213,Boiler,boiler #2-comb engineering 21vp14wt  dual fuel eu2,142.0,E6BTU/HR,119120114,natural gas,,332,142.0,natural gas,NEI
MA,25025,Suffolk,7239811,"GAMBLE, PROCTER AND",GILLETTE COMPANY LLC THE,332215,02127-0000,87779313,Boiler,boiler #3- alstom power 31v2180 - dual fuel -eu #3,196.0,E6BTU/HR,119120214,natural gas,,332,196.0,natural gas,NEI
MA,25009,Essex,5069511,"POLARTEC, LLC",INDUSPAD LLC,313310,01841-2422,87786613,Boiler,boiler #3-cleaver brooks cl-76   dual fuel,70.0,E6BTU/HR,119134814,boiler #3-cleaver brooks dl-76   ng,2017.0,313,70.0,natural gas,NEI
MA,25009,Essex,5069511,"POLARTEC, LLC",INDUSPAD LLC,313310,01841-2422,87786713,Boiler,boiler #1-cleaver brooks dl-76   dual fuel,70.0,E6BTU/HR,119137014,boiler #1-cleaver brooks dl-76,2017.0,313,70.0,,NEI
MA,25009,Essex,5069511,"POLARTEC, LLC",INDUSPAD LLC,313310,01841-2422,87786813,Boiler,boiler #2-cleaver brooks dl-76    dual fuel,70.0,E6BTU/HR,119137414,boiler#2-cleaver brooks dl-76 #6 oil-0.5pers,2017.0,313,70.0,fuel oil,NEI
MA,25027,Worcester,8157311,ALPHAGARY CORPORATION,MEXICHEM SPECIALTY COMPOUNDS INC,325991,01453-0000,87787313,Boiler,boiler #1-cleaver brooks cb88-014   nat gas,6.27,E6BTU/HR,119141214,natural gas,,325,6.27,natural gas,NEI
MA,25017,Middlesex,4997711,RAYTHEON COMPANY,RAYTHEON ELECTRONIC,335999,01776-0000,87787913,Boiler,eu#3 cleaver brooks boiler cb700-125a,5.23,E6BTU/HR,119142314,natural gas,2017.0,335,5.23,natural gas,NEI
MA,25017,Middlesex,4997711,RAYTHEON COMPANY,RAYTHEON ELECTRONIC,335999,01776-0000,87788113,Boiler,boiler #1-cleaver brooks cb200-200    natural gas,8.4,E6BTU/HR,119142814,boiler #1-cleaver brooks 200  natural gas  5f24,2017.0,335,8.4,natural gas,NEI
MA,25017,Middlesex,4997711,RAYTHEON COMPANY,RAYTHEON ELECTRONIC,335999,01776-0000,87788213,Boiler,boiler #2-cleaver brooks cb400-150   natural gas,6.3,E6BTU/HR,119142914,boiler #2-cleaver brooks 400  natural gas  2d5-1,2017.0,335,6.3,natural gas,NEI
MA,25017,Middlesex,4997711,RAYTHEON COMPANY,RAYTHEON ELECTRONIC,335999,01776-0000,87788313,Boiler,boiler #4-hydrotherm mr2100b   natural gas,2.1,E6BTU/HR,119143014,boiler #4-hydrotherm mr2100b  natural gas  2e6-1,,335,2.1,natural gas,NEI
MA,25017,Middlesex,4997711,RAYTHEON COMPANY,RAYTHEON ELECTRONIC,335999,01776-0000,87788813,Boiler,"5 small boilers-3 fulton+pvi,hydrotherm .3mmbt tot",0.3,E6BTU/HR,119144214,boilers #5(5)-various mfgs    natural gas  5 stks,2017.0,335,0.3,natural gas,NEI
TN,47163,Sullivan,3982311,EASTMAN CHEMICAL COMPANY,EASTMAN CHEMICAL COMPANY,325199,37660,35476113,Boiler,"b-328-1 long island coal unloading, transfer & conveying",0.1,E6BTU/HR,119992414,"b-328-1 long island coal unloading, transfer & conveying",,325,0.1,coal,NEI
KY,21157,Marshall,7365311,Na,Isp Chemicals Inc.,325199,42029,88428813,Boiler,holman boiler,0.01,E6BTU/HR,120025914,nat gas,,325,0.01,,NEI
KY,21151,Madison,7351511,,Sherwin Williams Auto Finishes,32551,40475,88431713,Boiler,"cleaver brooks boiler, cb 100-300; description:ope",0.01,E6BTU/HR,120031014,boiler - ng,,325,0.01,natural gas,NEI
KY,21151,Madison,7351511,,Sherwin Williams Auto Finishes,32551,40475,88431813,Boiler,"cleaver brooks boiler, cb 773-700; rated capacity:",0.01,E6BTU/HR,120031214,boiler - ng,,325,0.01,natural gas,NEI
NC,37089,Henderson,14634311,"UPM Raflatac, Inc","UPM Raflatac, Inc",322220,28759,88875513,Boiler,natural gas sources,0.01,E6BTU/HR,120740614,the combustion emissions are for all of the natural gas sources throughout the facility.,,322,0.01,natural gas,NEI
NC,37023,Burke,14652011,"Ferguson Copeland, LLC","Ferguson Copeland, LLC d/b/a Ferguson Copeland Ltd",337122,28655,88878513,Boiler,"two natural gas-fired boilers (id nos. b1 and b2; 20.1 and 11.7 million btu per hour heat input, res",0.01,E6BTU/HR,120740814,natural gas boilers - used to heat facility,,337,11.7,natural gas,NEI
NC,37049,Craven,14635911,Schlaadt Plastics Limited,Schlaadt Plastics Limited,32614,28562,88894613,Boiler,natural gas-fired boiler (16.361 million btu per hour maximum heat input),0.01,E6BTU/HR,120749114,boiler,2014.0,326,16.361,natural gas,NEI
NC,37151,Randolph,14636111,"Advanced Comfort Products, Inc.","Innocor Foam Technologies - ACP, Inc.",32615,27263,88901613,Boiler,one no. 2 fuel oil/natural gas fired boiler (10.04 million btu per hour maximum heat input rate),0.01,E6BTU/HR,120749814,boiler b1 - natural gas,,326,10.04,fuel oil,NEI
NC,37061,Duplin,14636411,"Case Farms, LLC",Case Farms Feed Mill - Mt. Olive,333241,28365,88911613,Boiler,"one natural gas/no. 2 fuel oil-fired boiler (2006 model, 14.65 mm btu/hr maximum rated heat input)",0.01,E6BTU/HR,120752114,boiler #1,,333,14.65,fuel oil,NEI
NC,37061,Duplin,14636411,"Case Farms, LLC",Case Farms Feed Mill - Mt. Olive,333241,28365,88912713,Boiler,"one natural gas/no. 2 fuel oil-fired boiler (2008 model, 14.65 mm btu/hr maximum rated heat input)",0.01,E6BTU/HR,120753114,boiler #2,,333,14.65,fuel oil,NEI
NC,37167,Stanly,8391011,"IAC Albemarle, LLC","Auria Albemarle, LLC",31411,28001,88917213,Boiler,one natural gas/no. 2 fuel oil-fired boiler (77 million btu per hour maximum heat input capacity; bo,0.01,E6BTU/HR,120754314,natural gas/no.2 oil fired boiler (77 million btu per hour maximum permitted heat input),,314,77.0,fuel oil,NEI
MI,26025,Calhoun,8244211,Na,"WestRock California, LLC",322130,49037,6531513,Boiler,rg-boilers,120.0,E6BTU/HR,121551314,nan,,322,120.0,,NEI
MI,26023,Branch,8403111,,"Real Alloy Recycling, LLC",331314,49036,90084313,Boiler,eusvalfurn7 flue,0.01,E6BTU/HR,121554914,nan,2017.0,331,0.01,,NEI
