FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,FUEL_TYPE_OTHER,FUEL_TYPE_BLEND,COUNTY,COUNTY_FIPS,NAICS,FUEL_COM,FUEL_UNIT,ANNUAL_HEAT_INPUT,ANNUAL_HEAT_INPUT_UOM,AGGR_HIGH_HEAT_CAPACITY,AGGR_HIGH_HEAT_CAPACITY_UOM,INPUT_HEAT_CAPACITY_UNIT_OTHER,CH4_COMBUSTION_EMISSIONS,N2O_COMBUSTION_EMISSIONS,AGG_CUMULATIVE_HEAT_INPUTCAP,INPUT_HEAT_CAPACITY,INPUT_HEAT_CAPACITY_UNIT,Energy_consumption_MMBtu,ENERGY_MMBtu_hr
1000589,2013,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,B29,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,BROWN COUNTY,55009,322121,,,,,,,,0.03,0.006,,486,mmBtu/hr,10000,1.141552511
1000589,2016,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,B29,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,BROWN,55009,322121,,,,,,,,0.01,0.002,,486,mmBtu/hr,3333.333333,0.380517504
1000589,2016,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,B29,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,BROWN COUNTY,55009,322121,,,,,,,,0.01,0.002,,486,mmBtu/hr,3333.333333,0.380517504
1000589,2017,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,B29,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,BROWN,55009,322121,,,,,,,,0,0,,486,mmBtu/hr,0,0
1000589,2017,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,B29,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,BROWN COUNTY,55009,322121,,,,,,,,0,0,,486,mmBtu/hr,0,0
1000589,2015,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,B29,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,BROWN,55009,322121,,,,,,,,0.04,0.007,,486,mmBtu/hr,13333.33333,1.522070015
1000589,2015,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,B29,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,BROWN COUNTY,55009,322121,,,,,,,,0.04,0.007,,486,mmBtu/hr,13333.33333,1.522070015
1000589,2011,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,B29,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,BROWN,55009,322121,,,,,,,,0.03,0.006,,486,mmBtu/hr,10000,1.141552511
1000589,2011,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,B29,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,BROWN COUNTY,55009,322121,,,,,,,,0.03,0.006,,486,mmBtu/hr,10000,1.141552511
1000589,2014,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,B29,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,BROWN,55009,322121,,,,,,,,0.06,0.012,,486,mmBtu/hr,20000,2.283105023
1000589,2014,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,B29,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,BROWN COUNTY,55009,322121,,,,,,,,0.06,0.012,,486,mmBtu/hr,20000,2.283105023
1000589,2012,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,B29,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,BROWN,55009,322121,,,,,,,,0.02,0.005,,486,mmBtu/hr,6666.666667,0.761035008
1000589,2012,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,B29,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,BROWN COUNTY,55009,322121,,,,,,,,0.02,0.005,,486,mmBtu/hr,6666.666667,0.761035008
1001007,2018,W H Zimmer Generating Station,Aux Blr A,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Clermont,39025,221112,,,5029.3,,,,,0.02,0.003,,603,mmBtu/hr,6666.666667,0.761035008
1001007,2017,W H Zimmer Generating Station,Aux Blr A,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Clermont,39025,221112,,,7.314,mmBtu,,,,0,0,,603,mmBtu/hr,0,0
1001007,2017,W H Zimmer Generating Station,Aux Blr B,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Clermont,39025,221112,,,20.286,mmBtu,,,,0,0,,603,mmBtu/hr,0,0
1001007,2018,W H Zimmer Generating Station,Aux Blr B,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Clermont,39025,221112,,,3223.1,,,,,0.01,0.002,,603,mmBtu/hr,3333.333333,0.380517504
1001078,2018,COLSTRIP ENERGY LTD PARTNERSHIP,EU01,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,ROSEBUD COUNTY,30087,221112,,,,,,,,0.01,0.003,,543,mmBtu/hr,3333.333333,0.380517504
1001078,2018,COLSTRIP ENERGY LTD PARTNERSHIP,EU01,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,ROSEBUD,30087,221112,,,,,,,,0.01,0.003,,543,mmBtu/hr,3333.333333,0.380517504
1001078,2015,COLSTRIP ENERGY LTD PARTNERSHIP,EU01,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,ROSEBUD COUNTY,30087,221112,,,,,,,,0.01,0.002,,543,mmBtu/hr,3333.333333,0.380517504
1001078,2015,COLSTRIP ENERGY LTD PARTNERSHIP,EU01,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,ROSEBUD,30087,221112,,,,,,,,0.01,0.002,,543,mmBtu/hr,3333.333333,0.380517504
1001078,2017,COLSTRIP ENERGY LTD PARTNERSHIP,EU01,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,ROSEBUD COUNTY,30087,221112,,,,,,,,0.03,0.007,,543,mmBtu/hr,10000,1.141552511
1001078,2017,COLSTRIP ENERGY LTD PARTNERSHIP,EU01,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,ROSEBUD,30087,221112,,,,,,,,0.03,0.007,,543,mmBtu/hr,10000,1.141552511
1001078,2013,COLSTRIP ENERGY LTD PARTNERSHIP,EU01,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,ROSEBUD COUNTY,30087,221112,,,,,,,,0.02,0.005,,543,mmBtu/hr,6666.666667,0.761035008
1001078,2013,COLSTRIP ENERGY LTD PARTNERSHIP,EU01,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,ROSEBUD,30087,221112,,,,,,,,0.02,0.005,,543,mmBtu/hr,6666.666667,0.761035008
1001078,2016,COLSTRIP ENERGY LTD PARTNERSHIP,EU01,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,ROSEBUD COUNTY,30087,221112,,,,,,,,0.01,0.002,,543,mmBtu/hr,3333.333333,0.380517504
1001078,2016,COLSTRIP ENERGY LTD PARTNERSHIP,EU01,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,ROSEBUD,30087,221112,,,,,,,,0.01,0.002,,543,mmBtu/hr,3333.333333,0.380517504
1001233,2010,Northeastern Power Company,31,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,Schuylkill,42107,221112,,,,,,,,0.09,0.019,,750,mmBtu/hr,30000,3.424657534
1001233,2011,Northeastern Power Company,31,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,Schuylkill,42107,221112,,,,,,,,0.07,0.015,,750,mmBtu/hr,23333.33333,2.663622527
1001252,2017,Panther Creek Energy Facility,Boiler 2 CEMS,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,Carbon,42025,221112,,,5208,mmBtu,,,,0.02,0.003,,600,mmBtu/hr,6666.666667,0.761035008
1001252,2018,Panther Creek Energy Facility,Boiler 1 CEMS,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,Carbon,42025,221112,,,3922,mmBtu,,,,0.01,0.002,,600,mmBtu/hr,3333.333333,0.380517504
1001252,2017,Panther Creek Energy Facility,Boiler 1 CEMS,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,Carbon,42025,221112,,,7953,mmBtu,,,,0.02,0.005,,600,mmBtu/hr,6666.666667,0.761035008
1001252,2018,Panther Creek Energy Facility,Boiler 2 CEMS,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,Carbon,42025,221112,,,4589,mmBtu,,,,0.01,0.003,,600,mmBtu/hr,3333.333333,0.380517504
1001252,2016,Panther Creek Energy Facility,Boiler 1 CEMS,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,Carbon,42025,221112,,,6572,mmBtu,,,,0.02,0.004,,600,mmBtu/hr,6666.666667,0.761035008
1001252,2016,Panther Creek Energy Facility,Boiler 2 CEMS,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,Carbon,42025,221112,,,7413,mmBtu,,,,0.02,0.004,,600,mmBtu/hr,6666.666667,0.761035008
1002966,2011,Rapids Energy Center,Boiler 6,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,ITASCA,27061,221330,,,,,,,,0,0,,270,mmBtu/hr,0,0
1002966,2015,Rapids Energy Center,Boiler 5,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,ITASCA,27061,221330,,,6.09,mmBtu,,,,0,0,,270,mmBtu/hr,0,0
1002966,2012,Rapids Energy Center,Boiler 5,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,ITASCA,27061,221330,,,,,,,,0,0,,270,mmBtu/hr,0,0
1002966,2013,Rapids Energy Center,Boiler 6,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,ITASCA,27061,221330,,,,,,,,0,0,,270,mmBtu/hr,0,0
1002966,2013,Rapids Energy Center,Boiler 5,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,ITASCA,27061,221330,,,,,,,,0,0,,270,mmBtu/hr,0,0
1002966,2015,Rapids Energy Center,Boiler 6,OB (Boiler  other),Distillate Fuel Oil No. 2,,,ITASCA,27061,221330,,,6.09,mmBtu,,,,0,0,,270,mmBtu/hr,0,0
1002966,2014,Rapids Energy Center,Boiler 5,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,ITASCA,27061,221330,,,16.786,mmBtu,,,,0,0,,270,mmBtu/hr,0,0
1002966,2014,Rapids Energy Center,Boiler 6,OB (Boiler  other),Distillate Fuel Oil No. 2,,,ITASCA,27061,221330,,,16.786,mmBtu,,,,0,0,,270,mmBtu/hr,0,0
1002966,2011,Rapids Energy Center,Boiler 5,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,ITASCA,27061,221330,,,,,,,,0,0,,270,mmBtu/hr,0,0
1002966,2012,Rapids Energy Center,Boiler 6,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,ITASCA,27061,221330,,,,,,,,0,0,,270,mmBtu/hr,0,0
1003664,2012,Hanford L.P.,Hanford LP,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,KINGS COUNTY,6031,221112,,,,,,,,0,0,,320,mmBtu/hr,0,0
1003664,2011,Hanford L.P.,Hanford LP,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,KINGS COUNTY,6031,221112,,,,,,,,0,0,,320,mmBtu/hr,0,0
1004125,2016,Detroit Renewable Power LLC,DRP-Unit 11 CEMS,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,WAYNE COUNTY,26163,562213,,,209612,mmBtu,,,,0.63,0.126,,520,mmBtu/hr,210000,23.97260274
1004125,2016,Detroit Renewable Power LLC,DRP-Unit 11 CEMS,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,WAYNE,26163,562213,,,209612,mmBtu,,,,0.63,0.126,,520,mmBtu/hr,210000,23.97260274
1004125,2015,Detroit Renewable Power LLC,DRP-Unit 11 CEMS,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,WAYNE COUNTY,26163,562213,,,193648,mmBtu,,,,0.58,0.116,,520,mmBtu/hr,193333.3333,22.07001522
1004125,2015,Detroit Renewable Power LLC,DRP-Unit 11 CEMS,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,WAYNE,26163,562213,,,193648,mmBtu,,,,0.58,0.116,,520,mmBtu/hr,193333.3333,22.07001522
1004125,2016,Detroit Renewable Power LLC,DRP-Unit 12 CEMS,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,WAYNE COUNTY,26163,562213,,,162656,mmBtu,,,,0.49,0.098,,520,mmBtu/hr,163333.3333,18.64535769
1004125,2016,Detroit Renewable Power LLC,DRP-Unit 12 CEMS,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,WAYNE,26163,562213,,,162656,mmBtu,,,,0.49,0.098,,520,mmBtu/hr,163333.3333,18.64535769
1004125,2017,Detroit Renewable Power LLC,DRP-Unit 11 CEMS,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,WAYNE COUNTY,26163,562213,,,,,,,,0.06,0.013,,520,mmBtu/hr,20000,2.283105023
1004125,2017,Detroit Renewable Power LLC,DRP-Unit 11 CEMS,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,WAYNE,26163,562213,,,,,,,,0.06,0.013,,520,mmBtu/hr,20000,2.283105023
1004125,2018,Detroit Renewable Power LLC,DRP-Unit 12 CEMS,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,WAYNE COUNTY,26163,562213,,,,,,,,0.21,0.042,,520,mmBtu/hr,70000,7.99086758
1004125,2018,Detroit Renewable Power LLC,DRP-Unit 12 CEMS,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,WAYNE,26163,562213,,,,,,,,0.21,0.042,,520,mmBtu/hr,70000,7.99086758
1004125,2018,Detroit Renewable Power LLC,DRP-Unit 13 CEMS,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,WAYNE COUNTY,26163,562213,,,,,,,,0.16,0.033,,520,mmBtu/hr,53333.33333,6.088280061
1004125,2018,Detroit Renewable Power LLC,DRP-Unit 13 CEMS,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,WAYNE,26163,562213,,,,,,,,0.16,0.033,,520,mmBtu/hr,53333.33333,6.088280061
1004125,2017,Detroit Renewable Power LLC,DRP-Unit 13 CEMS,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,WAYNE COUNTY,26163,562213,,,,,,,,0.07,0.013,,520,mmBtu/hr,23333.33333,2.663622527
1004125,2017,Detroit Renewable Power LLC,DRP-Unit 13 CEMS,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,WAYNE,26163,562213,,,,,,,,0.07,0.013,,520,mmBtu/hr,23333.33333,2.663622527
1004125,2017,Detroit Renewable Power LLC,DRP-Unit 12 CEMS,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,WAYNE COUNTY,26163,562213,,,,,,,,0.09,0.018,,520,mmBtu/hr,30000,3.424657534
1004125,2017,Detroit Renewable Power LLC,DRP-Unit 12 CEMS,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,WAYNE,26163,562213,,,,,,,,0.09,0.018,,520,mmBtu/hr,30000,3.424657534
1004125,2015,Detroit Renewable Power LLC,DRP-Unit 12 CEMS,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,WAYNE COUNTY,26163,562213,,,196976,mmBtu,,,,0.59,0.118,,520,mmBtu/hr,196666.6667,22.45053272
1004125,2015,Detroit Renewable Power LLC,DRP-Unit 12 CEMS,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,WAYNE,26163,562213,,,196976,mmBtu,,,,0.59,0.118,,520,mmBtu/hr,196666.6667,22.45053272
1004125,2018,Detroit Renewable Power LLC,DRP-Unit 11 CEMS,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,WAYNE COUNTY,26163,562213,,,,,,,,0.2,0.04,,520,mmBtu/hr,66666.66667,7.610350076
1004125,2018,Detroit Renewable Power LLC,DRP-Unit 11 CEMS,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,WAYNE,26163,562213,,,,,,,,0.2,0.04,,520,mmBtu/hr,66666.66667,7.610350076
1004125,2016,Detroit Renewable Power LLC,DRP-Unit 13 CEMS,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,WAYNE COUNTY,26163,562213,,,174616,mmBtu,,,,0.52,0.105,,520,mmBtu/hr,173333.3333,19.7869102
1004125,2016,Detroit Renewable Power LLC,DRP-Unit 13 CEMS,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,WAYNE,26163,562213,,,174616,mmBtu,,,,0.52,0.105,,520,mmBtu/hr,173333.3333,19.7869102
1004125,2015,Detroit Renewable Power LLC,DRP-Unit 13 CEMS,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,WAYNE COUNTY,26163,562213,,,142532,mmBtu,,,,0.43,0.086,,520,mmBtu/hr,143333.3333,16.36225266
1004125,2015,Detroit Renewable Power LLC,DRP-Unit 13 CEMS,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,WAYNE,26163,562213,,,142532,mmBtu,,,,0.43,0.086,,520,mmBtu/hr,143333.3333,16.36225266
1004452,2016,Genesis Alkali Granger,UIN-14,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,SWEETWATER,56037,212391,,,,,,,,0,0,,358.5,mmBtu/hr,0,0
1004452,2012,Genesis Alkali Granger,UIN-15,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,SWEETWATER,56037,212391,,,,,,,,0,0.001,,358.5,mmBtu/hr,0,0
1004452,2014,Genesis Alkali Granger,UIN-14,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,SWEETWATER,56037,212391,,,,,,,,0,0.001,,358.5,mmBtu/hr,0,0
1004452,2017,Genesis Alkali Granger,UIN-14,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,SWEETWATER,56037,212391,,,,,,,,0,0,,358.5,mmBtu/hr,0,0
1004452,2014,Genesis Alkali Granger,UIN-15,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,SWEETWATER,56037,212391,,,,,,,,0,0.001,,358.5,mmBtu/hr,0,0
1004452,2011,Genesis Alkali Granger,UIN-14,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,SWEETWATER,56037,212391,,,,,,,,0.01,0.002,,358.5,mmBtu/hr,3333.333333,0.380517504
1004452,2015,Genesis Alkali Granger,UIN-15,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,SWEETWATER,56037,212391,,,,,,,,0,0,,358.5,mmBtu/hr,0,0
1004452,2017,Genesis Alkali Granger,UIN-15,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,SWEETWATER,56037,212391,,,,,,,,0,0,,358.5,mmBtu/hr,0,0
1004452,2018,Genesis Alkali Granger,UIN-15,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,SWEETWATER,56037,212391,,,,,,,,0.01,0.002,,358.5,mmBtu/hr,3333.333333,0.380517504
1004452,2013,Genesis Alkali Granger,UIN-15,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,SWEETWATER,56037,212391,,,,,,,,0.02,0.003,,358.5,mmBtu/hr,6666.666667,0.761035008
1004452,2011,Genesis Alkali Granger,UIN-15,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,SWEETWATER,56037,212391,,,,,,,,0.01,0.001,,358.5,mmBtu/hr,3333.333333,0.380517504
1004452,2018,Genesis Alkali Granger,UIN-14,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,SWEETWATER,56037,212391,,,,,,,,0.01,0.002,,358.5,mmBtu/hr,3333.333333,0.380517504
1004452,2012,Genesis Alkali Granger,UIN-14,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,SWEETWATER,56037,212391,,,,,,,,0.01,0.001,,358.5,mmBtu/hr,3333.333333,0.380517504
1004452,2013,Genesis Alkali Granger,UIN-14,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,SWEETWATER,56037,212391,,,,,,,,0.01,0.003,,358.5,mmBtu/hr,3333.333333,0.380517504
1004452,2015,Genesis Alkali Granger,UIN-14,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,SWEETWATER,56037,212391,,,,,,,,0,0.001,,358.5,mmBtu/hr,0,0
1004452,2016,Genesis Alkali Granger,UIN-15,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,SWEETWATER,56037,212391,,,,,,,,0,0,,358.5,mmBtu/hr,0,0
1004953,2011,SUNNYSIDE COGENERATION ASSOCIATES,Boiler 1,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,CARBON,49007,221112,,,,,,,,0.01,0.001,,700,mmBtu/hr,3333.333333,0.380517504
1004953,2011,SUNNYSIDE COGENERATION ASSOCIATES,Boiler 1,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,CARBON COUNTY,49007,221112,,,,,,,,0.01,0.001,,700,mmBtu/hr,3333.333333,0.380517504
1004953,2014,SUNNYSIDE COGENERATION ASSOCIATES,Boiler 1,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,CARBON,49007,221112,,,,,,,,0.02,0.004,,700,mmBtu/hr,6666.666667,0.761035008
1004953,2014,SUNNYSIDE COGENERATION ASSOCIATES,Boiler 1,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,CARBON COUNTY,49007,221112,,,,,,,,0.02,0.004,,700,mmBtu/hr,6666.666667,0.761035008
1004953,2016,SUNNYSIDE COGENERATION ASSOCIATES,Boiler 1,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,CARBON,49007,221112,,,,,,,,0.06,0.011,,700,mmBtu/hr,20000,2.283105023
1004953,2016,SUNNYSIDE COGENERATION ASSOCIATES,Boiler 1,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,CARBON COUNTY,49007,221112,,,,,,,,0.06,0.011,,700,mmBtu/hr,20000,2.283105023
1004953,2012,SUNNYSIDE COGENERATION ASSOCIATES,Boiler 1,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,CARBON,49007,221112,,,,,,,,0.01,0.001,,700,mmBtu/hr,3333.333333,0.380517504
1004953,2012,SUNNYSIDE COGENERATION ASSOCIATES,Boiler 1,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,CARBON COUNTY,49007,221112,,,,,,,,0.01,0.001,,700,mmBtu/hr,3333.333333,0.380517504
1004953,2017,SUNNYSIDE COGENERATION ASSOCIATES,Boiler 1,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,CARBON,49007,221112,,,12298,mmBtu,,,,0.04,0.007,,700,mmBtu/hr,13333.33333,1.522070015
1004953,2017,SUNNYSIDE COGENERATION ASSOCIATES,Boiler 1,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,CARBON COUNTY,49007,221112,,,12298,mmBtu,,,,0.04,0.007,,700,mmBtu/hr,13333.33333,1.522070015
1004953,2015,SUNNYSIDE COGENERATION ASSOCIATES,Boiler 1,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,CARBON,49007,221112,,,,,,,,0.02,0.004,,700,mmBtu/hr,6666.666667,0.761035008
1004953,2015,SUNNYSIDE COGENERATION ASSOCIATES,Boiler 1,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,CARBON COUNTY,49007,221112,,,,,,,,0.02,0.004,,700,mmBtu/hr,6666.666667,0.761035008
1004953,2013,SUNNYSIDE COGENERATION ASSOCIATES,Boiler 1,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,CARBON,49007,221112,,,,,,,,0.01,0.001,,700,mmBtu/hr,3333.333333,0.380517504
1004953,2013,SUNNYSIDE COGENERATION ASSOCIATES,Boiler 1,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,CARBON COUNTY,49007,221112,,,,,,,,0.01,0.001,,700,mmBtu/hr,3333.333333,0.380517504
1004953,2018,SUNNYSIDE COGENERATION ASSOCIATES,Boiler 1,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,CARBON,49007,221112,,,10768,mmBtu,,,,0.03,0.007,,700,mmBtu/hr,10000,1.141552511
1004953,2018,SUNNYSIDE COGENERATION ASSOCIATES,Boiler 1,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,CARBON COUNTY,49007,221112,,,10768,mmBtu,,,,0.03,0.007,,700,mmBtu/hr,10000,1.141552511
1005123,2018,S D WARREN CO,21 BLR,S (Stoker Boiler),Distillate Fuel Oil No. 2,,,CUMBERLAND,23005,322121,,,,,,,,0.02,0.004,,1074,mmBtu/hr,6666.666667,0.761035008
1005310,2012,AES - PUERTO RICO COGENERATION PLANT,Unit 1,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,GUAYAMA,72057,221112,,,,,,,,0.06,0.032,,4923,mmBtu/hr,20000,2.283105023
1005310,2012,AES - PUERTO RICO COGENERATION PLANT,Unit 1,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,GUAYAMA MUNICIPIO,72057,221112,,,,,,,,0.06,0.032,,4923,mmBtu/hr,20000,2.283105023
1005310,2012,AES - PUERTO RICO COGENERATION PLANT,Unit 2,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,GUAYAMA,72057,221112,,,,,,,,0.05,0.029,,4923,mmBtu/hr,16666.66667,1.902587519
1005310,2012,AES - PUERTO RICO COGENERATION PLANT,Unit 2,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,GUAYAMA MUNICIPIO,72057,221112,,,,,,,,0.05,0.029,,4923,mmBtu/hr,16666.66667,1.902587519
1005310,2010,AES - PUERTO RICO COGENERATION PLANT,Unit 2,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,GUAYAMA,72057,221112,,,,,,,,0.16,0.002,,4923,mmBtu/hr,53333.33333,6.088280061
1005310,2010,AES - PUERTO RICO COGENERATION PLANT,Unit 2,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,GUAYAMA MUNICIPIO,72057,221112,,,,,,,,0.16,0.002,,4923,mmBtu/hr,53333.33333,6.088280061
1005310,2013,AES - PUERTO RICO COGENERATION PLANT,Unit 2,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,GUAYAMA,72057,221112,,,,,,,,0.04,0.008,,4923,mmBtu/hr,13333.33333,1.522070015
1005310,2013,AES - PUERTO RICO COGENERATION PLANT,Unit 2,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,GUAYAMA MUNICIPIO,72057,221112,,,,,,,,0.04,0.008,,4923,mmBtu/hr,13333.33333,1.522070015
1005310,2011,AES - PUERTO RICO COGENERATION PLANT,Unit 2,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,GUAYAMA,72057,221112,,,,,,,,0.15,0.002,,4923,mmBtu/hr,50000,5.707762557
1005310,2011,AES - PUERTO RICO COGENERATION PLANT,Unit 2,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,GUAYAMA MUNICIPIO,72057,221112,,,,,,,,0.15,0.002,,4923,mmBtu/hr,50000,5.707762557
1005310,2015,AES - PUERTO RICO COGENERATION PLANT,Unit 2,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,,,GUAYAMA,72057,221112,,,,,,,,0.06,0.013,,4923,mmBtu/hr,20000,2.283105023
