index,FACILITY_ID,FACILITY_NAME,COUNTY_FIPS,COUNTY,NAICS,REPORTING_YEAR,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,FUEL_TYPE_OTHER,FUEL_TYPE_BLEND,TIER,CO2_COMBUSTION_EMISSIONS,CH4_COMBUSTION_EMISSIONS,FUEL_QUANTITY,FUEL_QUANTITY_UOM,AGGR_HIGH_HEAT_CAPACITY,AGGR_HIGH_HEAT_CAPACITY_UOM,AGG_CUMULATIVE_HEAT_INPUTCAP,INPUT_HEAT_CAPACITY,INPUT_HEAT_CAPACITY_UNIT,INPUT_HEAT_CAPACITY_UNIT_OTHER,FUEL_COM,FUEL_UNIT,ENERGY_COM,ENERGY_UNIT,ENERGY_MMBtu_hr
104,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2013,3524,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,20,mmBtu/hr,,0,gallons,0,MMBtu,0
113,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2011,3520,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,40,mmBtu/hr,,0,gallons,0,MMBtu,0
114,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2011,3520,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,40,mmBtu/hr,,0,gallons,0,MMBtu,0
121,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2012,38891,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,3,mmBtu/hr,,0,gallons,0,MMBtu,0
122,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2012,38891,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,3,mmBtu/hr,,0,gallons,0,MMBtu,0
139,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2011,38891,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,3,mmBtu/hr,,0,gallons,0,MMBtu,0
140,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2011,38891,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,3,mmBtu/hr,,0,gallons,0,MMBtu,0
141,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2013,3538,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,10.5,mmBtu/hr,,0,gallons,0,MMBtu,0
142,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2013,3538,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,10.5,mmBtu/hr,,0,gallons,0,MMBtu,0
147,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2012,3415,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,29,mmBtu/hr,,0,gallons,0,MMBtu,0
148,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2012,3415,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,29,mmBtu/hr,,0,gallons,0,MMBtu,0
151,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2012,3505,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,50,mmBtu/hr,,0,gallons,0,MMBtu,0
152,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2012,3505,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,50,mmBtu/hr,,0,gallons,0,MMBtu,0
159,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2011,3419,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,10.5,mmBtu/hr,,0,gallons,0,MMBtu,0
160,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2011,3419,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,10.5,mmBtu/hr,,0,gallons,0,MMBtu,0
161,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2013,3501,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.1,0,,,,,,80,mmBtu/hr,,9.797697149,gallons,1.352082207,MMBtu,0.000154347
162,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2013,3501,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.1,0,,,,,,80,mmBtu/hr,,9.797697149,gallons,1.352082207,MMBtu,0.000154347
163,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2013,3512,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,8.4,mmBtu/hr,,0,gallons,0,MMBtu,0
164,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2013,3512,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,8.4,mmBtu/hr,,0,gallons,0,MMBtu,0
165,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2013,3505,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.1,0,,,,,,50,mmBtu/hr,,9.797697149,gallons,1.352082207,MMBtu,0.000154347
166,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2013,3505,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.1,0,,,,,,50,mmBtu/hr,,9.797697149,gallons,1.352082207,MMBtu,0.000154347
167,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2013,3527,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,16.74,mmBtu/hr,,0,gallons,0,MMBtu,0
168,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2013,3527,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,16.74,mmBtu/hr,,0,gallons,0,MMBtu,0
169,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2012,3514,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,60,mmBtu/hr,,0,gallons,0,MMBtu,0
170,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2012,3514,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,60,mmBtu/hr,,0,gallons,0,MMBtu,0
177,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2011,3426,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,10.5,mmBtu/hr,,0,gallons,0,MMBtu,0
178,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2011,3426,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,10.5,mmBtu/hr,,0,gallons,0,MMBtu,0
181,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2013,3520,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,40,mmBtu/hr,,0,gallons,0,MMBtu,0
182,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2013,3520,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,40,mmBtu/hr,,0,gallons,0,MMBtu,0
187,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2011,3502,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,80,mmBtu/hr,,0,gallons,0,MMBtu,0
188,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2011,3502,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,80,mmBtu/hr,,0,gallons,0,MMBtu,0
193,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2011,3530,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,16.74,mmBtu/hr,,0,gallons,0,MMBtu,0
194,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2011,3530,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,16.74,mmBtu/hr,,0,gallons,0,MMBtu,0
195,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2011,3536,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,10.46,mmBtu/hr,,0,gallons,0,MMBtu,0
196,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2011,3536,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,10.46,mmBtu/hr,,0,gallons,0,MMBtu,0
201,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2011,3538,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,10.5,mmBtu/hr,,0,gallons,0,MMBtu,0
202,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2011,3538,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,10.5,mmBtu/hr,,0,gallons,0,MMBtu,0
203,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2011,3508,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,87.5,mmBtu/hr,,0,gallons,0,MMBtu,0
204,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2011,3508,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,87.5,mmBtu/hr,,0,gallons,0,MMBtu,0
207,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2012,3526,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,10.5,mmBtu/hr,,0,gallons,0,MMBtu,0
208,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2012,3526,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,10.5,mmBtu/hr,,0,gallons,0,MMBtu,0
209,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2012,3507,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,87.5,mmBtu/hr,,0,gallons,0,MMBtu,0
210,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2012,3507,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,87.5,mmBtu/hr,,0,gallons,0,MMBtu,0
219,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2012,3513,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,8.4,mmBtu/hr,,0,gallons,0,MMBtu,0
220,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2012,3513,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,8.4,mmBtu/hr,,0,gallons,0,MMBtu,0
233,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2013,3503,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.1,0,,,,,,50,mmBtu/hr,,9.797697149,gallons,1.352082207,MMBtu,0.000154347
234,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2013,3503,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.1,0,,,,,,50,mmBtu/hr,,9.797697149,gallons,1.352082207,MMBtu,0.000154347
241,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2012,3501,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,80,mmBtu/hr,,0,gallons,0,MMBtu,0
242,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2012,3501,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,80,mmBtu/hr,,0,gallons,0,MMBtu,0
249,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2011,3514,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,60,mmBtu/hr,,0,gallons,0,MMBtu,0
250,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2011,3514,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,60,mmBtu/hr,,0,gallons,0,MMBtu,0
259,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2011,3537,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,8.4,mmBtu/hr,,0,gallons,0,MMBtu,0
260,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2011,3537,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,8.4,mmBtu/hr,,0,gallons,0,MMBtu,0
265,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2011,3527,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,16.74,mmBtu/hr,,0,gallons,0,MMBtu,0
266,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2011,3527,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,16.74,mmBtu/hr,,0,gallons,0,MMBtu,0
269,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2011,3515,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,60,mmBtu/hr,,0,gallons,0,MMBtu,0
270,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2011,3515,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,60,mmBtu/hr,,0,gallons,0,MMBtu,0
273,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2012,3536,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,10.46,mmBtu/hr,,0,gallons,0,MMBtu,0
274,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2012,3536,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,10.46,mmBtu/hr,,0,gallons,0,MMBtu,0
277,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2012,3524,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,20,mmBtu/hr,,0,gallons,0,MMBtu,0
278,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2012,3524,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,20,mmBtu/hr,,0,gallons,0,MMBtu,0
283,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2011,3524,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,20,mmBtu/hr,,0,gallons,0,MMBtu,0
284,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2011,3524,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,20,mmBtu/hr,,0,gallons,0,MMBtu,0
293,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2012,3531,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,8.4,mmBtu/hr,,0,gallons,0,MMBtu,0
294,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2012,3531,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,8.4,mmBtu/hr,,0,gallons,0,MMBtu,0
305,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2011,3501,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,80,mmBtu/hr,,0,gallons,0,MMBtu,0
306,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2011,3501,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,80,mmBtu/hr,,0,gallons,0,MMBtu,0
309,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2011,3507,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,87.5,mmBtu/hr,,0,gallons,0,MMBtu,0
310,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2011,3507,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,87.5,mmBtu/hr,,0,gallons,0,MMBtu,0
327,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2011,3526,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,8.369,mmBtu/hr,,0,gallons,0,MMBtu,0
328,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2011,3526,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,8.369,mmBtu/hr,,0,gallons,0,MMBtu,0
329,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2013,3419,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,10.5,mmBtu/hr,,0,gallons,0,MMBtu,0
330,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2013,3419,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,10.5,mmBtu/hr,,0,gallons,0,MMBtu,0
331,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2013,3516,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,60,mmBtu/hr,,0,gallons,0,MMBtu,0
332,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2013,3516,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,60,mmBtu/hr,,0,gallons,0,MMBtu,0
355,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2012,3504,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,50,mmBtu/hr,,0,gallons,0,MMBtu,0
356,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2012,3504,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,50,mmBtu/hr,,0,gallons,0,MMBtu,0
359,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2012,3519,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,60,mmBtu/hr,,0,gallons,0,MMBtu,0
360,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2012,3519,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,60,mmBtu/hr,,0,gallons,0,MMBtu,0
363,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2012,3527,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,16.74,mmBtu/hr,,0,gallons,0,MMBtu,0
364,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2012,3527,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,16.74,mmBtu/hr,,0,gallons,0,MMBtu,0
367,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2011,3513,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,8.4,mmBtu/hr,,0,gallons,0,MMBtu,0
368,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2011,3513,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,8.4,mmBtu/hr,,0,gallons,0,MMBtu,0
369,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2013,3536,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,10.46,mmBtu/hr,,0,gallons,0,MMBtu,0
370,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2013,3536,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,10.46,mmBtu/hr,,0,gallons,0,MMBtu,0
371,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2013,3508,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.2,0,,,,,,87.5,mmBtu/hr,,19.5953943,gallons,2.704164413,MMBtu,0.000308695
372,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2013,3508,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.2,0,,,,,,87.5,mmBtu/hr,,19.5953943,gallons,2.704164413,MMBtu,0.000308695
375,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2012,3503,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,50,mmBtu/hr,,0,gallons,0,MMBtu,0
376,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2012,3503,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,50,mmBtu/hr,,0,gallons,0,MMBtu,0
377,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2012,3520,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,40,mmBtu/hr,,0,gallons,0,MMBtu,0
378,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2012,3520,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,40,mmBtu/hr,,0,gallons,0,MMBtu,0
385,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2011,3416,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,29,mmBtu/hr,,0,gallons,0,MMBtu,0
386,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2011,3416,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,29,mmBtu/hr,,0,gallons,0,MMBtu,0
411,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2012,3535,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,6.28,mmBtu/hr,,0,gallons,0,MMBtu,0
412,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2012,3535,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,6.28,mmBtu/hr,,0,gallons,0,MMBtu,0
419,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2011,3531,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,8.4,mmBtu/hr,,0,gallons,0,MMBtu,0
420,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2011,3531,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,8.4,mmBtu/hr,,0,gallons,0,MMBtu,0
431,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2012,3426,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,10.5,mmBtu/hr,,0,gallons,0,MMBtu,0
432,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2012,3426,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,10.5,mmBtu/hr,,0,gallons,0,MMBtu,0
433,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2012,3502,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,80,mmBtu/hr,,0,gallons,0,MMBtu,0
434,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2012,3502,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,80,mmBtu/hr,,0,gallons,0,MMBtu,0
439,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2012,3530,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,16.74,mmBtu/hr,,0,gallons,0,MMBtu,0
440,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2012,3530,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,16.74,mmBtu/hr,,0,gallons,0,MMBtu,0
451,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS COUNTY,928110,2012,3515,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,60,mmBtu/hr,,0,gallons,0,MMBtu,0
452,1001736,HILL AIR FORCE BASE: MAIN BASE,49011,DAVIS,928110,2012,3515,OB (Boiler  other),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,,,,60,mmBtu/hr,,0,gallons,0,MMBtu,0
